city,city_en,province,province_en,Longtitude,Latitude,PM2.5,PM10,SO2,NO2,CO,O3,AQI
无锡,Wu_xi,江苏省,Jiangsu,120.318583,31.49881,33.265,57.005,6.803,34.735,105.331,122.38,55.695
常州,Chang_zhou,江苏省,Jiangsu,119.981485,31.815796,40.458,63.403,9.071,38.112,106.46,123.003,62.072
镇江,Zhen_jiang,江苏省,Jiangsu,119.430489,32.194716,38.816,58.003,7.852,30.436,101.422,117.318,59.996
泰州,Tai_zhou,江苏省,Jiangsu,119.929566,32.460675,37.403,56.31,6.625,23.603,103.592,117.348,57.674
淮安,Huai_an,江苏省,Jiangsu,119.021484,33.616295,42.29,62.975,6.891,25.221,98.675,110.372,65.53
盐城,Yan_cheng,江苏省,Jiangsu,120.167544,33.355101,33.167,54.238,4.726,21.866,105.46,117.458,55.848
宿迁,Su_qian,江苏省,Jiangsu,118.281574,33.96775,45.838,69.304,6.425,25.055,106.564,120.058,70.677
杭州,Hang_zhou,浙江省,Zhejiang,120.215512,30.253083,29.921,55.194,5.869,38.21,91.333,108.852,50.979
宁波,Ning_bo,浙江省,Zhejiang,121.628572,29.866033,22.874,38.786,8.019,32.362,95.556,110.556,40.5
温州,Wen_zhou,浙江省,Zhejiang,120.706477,28.001085,25.314,51.421,6.598,30.41,91.828,110.904,47.45
绍兴,Shao_xing,浙江省,Zhejiang,120.585478,30.036369,28.638,49.205,5.312,29.452,95.353,111.326,47.942
湖州,Hu_zhou,浙江省,Zhejiang,120.094517,30.898964,25.995,53.932,5.773,35.312,102.636,120.129,50.843
嘉兴,Jia_xing,浙江省,Zhejiang,120.763552,30.750975,27.872,45.907,6.598,32.536,102.978,119.199,47.726
台州,Tai_zhou,浙江省,Zhejiang,121.427435,28.662194,24.53,44.784,4.325,19.598,96.683,110.041,43.845
舟山,Zhou_shan,浙江省,Zhejiang,122.213556,29.990912,16.759,30.849,4.781,16.808,96.378,107.277,34.425
金华,Jin_hua,浙江省,Zhejiang,119.653436,29.084639,27.91,49.238,6.307,31.573,92.003,108.808,48.212
衢州,Qu_zhou,浙江省,Zhejiang,118.866597,28.975546,25.921,42.134,5.986,28.951,87.721,101.694,42.873
丽水,Li_shui,浙江省,Zhejiang,119.929573,28.473278,21.246,40.175,5.194,19.505,83.284,97.432,40.267
合肥,He_fei,安徽省,Anhui,117.233443,31.826578,36.24,58.208,6.754,38.623,90.47,104.068,60.099
福州,Fu_zhou,福建省,Fujian,119.30347,26.080429,20.616,38.123,4.658,20.734,91.523,105.721,39.802
厦门,Xia_men,福建省,Fujian,118.096435,24.485407,18.53,33.29,5.47,18.522,91.443,106.331,35.356
南昌,Nan_chang,江西省,Jiangxi,115.864589,28.689455,33.107,58.085,8.964,29.304,92.433,106.268,54.179
济南,Ji_nan,山东省,Shandong,117.126399,36.656554,49.995,91.701,12.986,35.786,113.14,128.548,80.709
青岛,Qing_dao,山东省,Shandong,120.389455,36.072227,31.697,61.161,7.896,33.363,96.945,109.656,56.809
郑州,Zheng_zhou,河南省,Henan,113.631419,34.753439,51.022,88.792,8.679,38.578,108.444,124.063,83.962
武汉,Wu_han,湖北省,Hubei,114.311582,30.598467,37.46,57.54,7.921,36.085,93.575,109.099,57.948
长沙,Chang_sha,湖南省,Hunan,112.945473,28.234889,41.322,47.538,6.571,26.992,88.391,101.77,60.423
广州,Guang_zhou,广东省,Guangdong,113.271431,23.135336,23.104,43.112,7.03,36.415,98.615,123.566,42.132
深圳,Shen_zhen,广东省,Guangdong,114.064552,22.548457,19.418,35.265,5.798,22.781,80.907,94.997,34.549
珠海,Zhu_hai,广东省,Guangdong,113.582555,22.276565,18.756,34.011,4.786,24.277,85.005,100.923,34.178
佛山,Fo_shan,广东省,Guangdong,113.128512,23.027759,22.503,43.003,7.481,31.219,92.634,114.97,41.285
中山,Zhong_shan,广东省,Guangdong,113.399422,22.522315,20.033,36.441,4.753,24.762,88.238,107.868,37.205
江门,Jiang_men,广东省,Guangdong,113.088556,22.584604,20.921,40.73,7.03,26.243,93.937,114.388,40.534
东莞,Dong_guan,广东省,Guangdong,113.75842,23.027308,24.219,37.552,8.281,26.899,99.251,121.678,40.981
惠州,Hui_zhou,广东省,Guangdong,114.423558,23.116359,20.027,38.397,8.041,18.126,90.005,104.603,38.383
肇庆,Zhao_qing,广东省,Guangdong,112.471489,23.052889,23.268,37.09,9.378,25.795,79.384,93.926,38.215
南宁,Nan_ning,广西壮族自治区,Guangxi,108.373451,22.822607,26.451,45.907,8.052,24.025,76.295,89.527,44.16
海口,Hai_kou,海南省,Hainan,110.325525,20.044049,14.598,29.186,4.216,10.751,81.314,92.645,29.952
重庆,Chong_qing,重庆市,Chongqing,106.558434,29.568996,32.849,52.956,7.66,38.6,71.301,87.663,52.078
成都,Cheng_du,四川省,Sichuan,104.081534,30.655822,40.739,63.951,5.989,36.832,89.357,107.786,62.547
贵阳,Gui_yang,贵州省,Guizhou,106.714476,26.60403,23.314,41.511,9.806,18.079,71.869,81.582,40.272
昆明,Kun_ming,云南省,Yunnan,102.852448,24.873998,23.745,42.071,9.123,25.545,80.882,91.926,41.811
拉萨,La_sa,西藏自治区,Tibet,91.120824,29.65004,11.555,28.56,6.762,18.91,93.284,102.426,33.114
西安,Xi_an,陕西省,Shaanxi,108.946466,34.347269,51.005,90.85,8.484,41.391,89.011,106.107,82.773
兰州,Lan_zhou,甘肃省,Gansu,103.840521,36.067235,35.545,82.704,15.31,47.389,99.521,120.658,68.011
西宁,Xi_ning,青海省,Qinghai,101.78445,36.623385,35.934,64.389,15.353,36.479,95.118,108.266,60.387
银川,Yin_chuan,宁夏回族自治区,Ningxia,106.238494,38.49246,36.603,80.512,13.548,35.575,98.419,111.814,69.493
乌鲁木齐,Wu_lu_mu_qi,新疆维吾尔自治区,Xinjiang,87.62444,43.830763,48.351,80.553,8.723,36.189,82.403,93.153,82.373
湘潭,Xiang_tan,湖南省,Hunan,112.950464,27.835702,39.139,53.691,7.896,29.21,81.596,95.003,58.726
株洲,Zhu_zhou,湖南省,Hunan,113.140471,27.833568,37.995,51.912,8.415,28.937,84.407,97.448,56.008
包头,Bao_tou,内蒙古自治区,Inner_Mongoria,109.846544,40.662929,44.643,84.374,20.159,38.544,87.769,100.437,75.363
鄂尔多斯,E_er_duo_si,内蒙古自治区,Inner_Mongoria,109.787443,39.614482,24.514,64.388,12.623,24.872,104.82,114.443,56.745
营口,Ying_kou,辽宁省,Liaoning,122.241575,40.673137,40.882,64.365,10.195,30.283,98.066,110.159,63.932
丹东,Dan_dong,辽宁省,Liaoning,124.361547,40.006409,29.027,48.137,14.995,19.37,84.019,94.274,48.984
盘锦,Pan_jin,辽宁省,Liaoning,122.07749,41.125875,35.645,48.773,14.825,29.874,95.292,107.005,58.0
葫芦岛,Hu_lu_dao,辽宁省,Liaoning,120.843398,40.717364,42.726,68.003,22.811,29.874,94.452,105.74,67.673
泉州,Quan_zhou,福建省,Fujian,118.682446,24.879952,20.904,37.842,5.191,19.257,96.26,113.467,40.406
临沂,Lin_yi,山东省,Shandong,118.363533,35.110671,48.67,92.187,11.706,35.918,112.038,126.72,80.784
德州,De_zhou,山东省,Shandong,116.365557,37.441308,49.508,93.181,11.898,28.258,110.423,122.92,82.247
聊城,Liao_cheng,山东省,Shandong,115.991588,36.462758,53.585,93.519,11.544,33.124,109.275,123.217,84.287
滨州,Bin_zhou,山东省,Shandong,117.977404,37.388196,48.858,77.649,16.597,38.419,110.471,126.559,76.64
淄博,Zi_bo,山东省,Shandong,118.061453,36.819086,54.747,93.143,17.926,37.995,114.503,131.453,84.525
枣庄,Zao_zhuang,山东省,Shandong,117.330542,34.815994,54.918,99.019,16.385,29.901,112.64,127.283,85.353
烟台,Yan_tai,山东省,Shandong,121.454415,37.470038,31.814,61.797,10.488,28.063,103.403,114.616,57.656
潍坊,Wei_fang,山东省,Shandong,119.168378,36.712652,50.016,89.245,10.566,32.654,102.907,117.484,78.714
济宁,Ji_ning,山东省,Shandong,116.593612,35.420177,53.629,80.832,12.06,31.538,112.33,126.492,82.663
泰安,Tai_an,山东省,Shandong,117.094495,36.205858,50.759,93.37,14.819,30.049,113.279,127.077,83.372
日照,Ri_zhao,山东省,Shandong,119.533415,35.422839,37.493,68.433,7.89,33.142,104.058,118.151,63.486
威海,Wei_hai,山东省,Shandong,122.127541,37.516431,26.036,45.063,4.536,15.669,104.776,114.552,46.598
东营,Dong_ying,山东省,Shandong,118.681385,37.439642,45.997,80.887,15.192,31.571,111.044,125.882,74.509
韶关,Shao_guan,广东省,Guangdong,113.603527,24.815881,24.074,36.934,9.849,20.652,87.238,101.293,39.187
汕头,Shan_tou,广东省,Guangdong,116.688529,23.359092,19.134,34.587,8.292,16.361,94.609,106.779,36.192
湛江,Zhan_jiang,广东省,Guangdong,110.365554,21.276723,21.354,35.102,8.121,12.816,87.58,99.151,36.583
茂名,Mao_ming,广东省,Guangdong,110.931543,21.669064,21.186,39.156,10.307,12.022,80.036,91.466,37.905
梅州,Mei_zhou,广东省,Guangdong,116.129537,24.294178,22.195,32.951,6.904,21.824,78.646,91.692,36.388
汕尾,Shan_wei,广东省,Guangdong,115.381553,22.791263,17.805,29.409,8.401,10.25,92.464,102.56,33.086
河源,He_yuan,广东省,Guangdong,114.707446,23.749684,22.497,36.874,7.404,19.541,88.189,102.128,38.88
阳江,Yang_jiang,广东省,Guangdong,111.988489,21.86434,21.385,34.676,7.22,13.874,81.376,92.184,36.533
清远,Qing_yuan,广东省,Guangdong,113.062468,23.68823,28.611,46.573,8.496,29.318,91.942,109.46,46.892
潮州,Chao_zhou,广东省,Guangdong,116.62947,23.662623,24.146,40.956,9.044,15.055,93.794,110.47,42.47
揭阳,Jie_yang,广东省,Guangdong,116.378512,23.55574,28.282,44.441,9.658,17.236,92.951,109.597,46.928
云浮,Yun_fu,广东省,Guangdong,112.051513,22.920912,22.294,36.832,15.703,22.901,74.459,87.077,37.937
玉溪,Yu_xi,云南省,Yunnan,102.55356,24.357711,20.225,36.239,8.341,18.03,80.305,89.409,37.107
菏泽,He_ze,山东省,Shandong,115.487545,35.239407,53.468,106.052,10.622,29.408,104.745,117.685,87.865
大同,Da_tong,黑龙江省,Heilongjiang,124.819377,46.045584,31.118,77.541,29.352,31.505,94.203,106.654,64.132
长治,Zhang_zhi,山西省,Shanxi,113.122559,36.201268,44.589,78.151,17.008,31.123,111.151,126.351,71.88
临汾,Lin_fen,山西省,Shanxi,111.52553,36.093742,51.745,87.06,18.359,37.992,108.523,128.247,82.005
阳泉,Yang_quan,山西省,Shanxi,113.587617,37.862361,45.81,78.907,20.113,41.091,106.008,120.747,73.726
赤峰,Chi_feng,内蒙古自治区,Inner_Mongoria,118.89552,42.261686,25.316,54.382,15.192,24.516,87.165,96.706,49.973
鞍山,An_shan,辽宁省,Liaoning,123.001373,41.115054,43.737,75.97,16.244,29.967,90.677,103.247,69.576
抚顺,Fu_shun,辽宁省,Liaoning,123.964375,41.88597,43.055,72.553,17.452,27.408,93.077,105.729,69.111
本溪,Ben_xi,辽宁省,Liaoning,123.692507,41.492916,34.626,64.948,16.669,29.492,82.276,95.317,60.082
锦州,Jin_zhou,辽宁省,Liaoning,121.132596,41.100931,46.795,73.743,23.522,30.342,91.314,103.497,72.932
吉林,Ji_lin_shi,吉林省,Jilin,126.555635,43.843568,40.478,59.65,13.861,24.817,88.437,99.325,61.418
齐齐哈尔,Qi_qi_ha_er,黑龙江省,Heilongjiang,123.924571,47.359977,30.08,54.22,15.648,16.596,71.871,79.896,50.925
牡丹江,Mu_dan_jiang,黑龙江省,Heilongjiang,129.63954,44.556246,30.515,50.816,8.997,22.644,72.581,82.937,49.715
大庆,Da_qing,黑龙江省,Heilongjiang,125.108658,46.593633,27.973,46.372,8.691,18.109,85.216,93.814,47.949
芜湖,Wu_hu,安徽省,Anhui,118.439431,31.358537,34.981,50.03,8.877,36.564,90.29,105.468,56.014
马鞍山,Ma_an_shan,安徽省,Anhui,118.51358,31.676266,36.415,57.896,10.486,33.637,92.904,107.76,59.54
九江,Jiu_jiang,江西省,Jiangxi,116.007535,29.711341,38.345,56.148,10.041,27.285,91.658,105.386,58.305
洛阳,Luo_yang,河南省,Henan,112.459421,34.624263,50.51,90.647,8.044,33.704,98.159,112.759,81.502
安阳,An_yang,河南省,Henan,114.3995,36.105941,62.151,108.463,12.4,36.29,109.715,123.603,98.233
开封,Kai_feng,河南省,Henan,114.314593,34.802886,55.827,90.786,8.992,28.658,104.559,117.17,88.12
焦作,Jiao_zuo,河南省,Henan,113.248548,35.220963,55.978,99.589,11.633,32.863,107.745,122.258,88.313
平顶山,Ping_ding_shan,河南省,Henan,113.199529,33.772051,51.143,84.626,12.17,31.593,104.374,117.519,77.817
三门峡,San_men_xia,河南省,Henan,111.206533,34.778327,48.063,79.984,7.225,31.159,100.181,113.772,78.697
宜昌,Yi_chang,湖北省,Hubei,111.292549,30.697446,40.805,57.679,6.789,23.589,83.03,98.496,61.804
荆州,Jing_zhou,湖北省,Hubei,112.245523,30.340842,36.696,64.592,7.515,25.608,89.973,102.74,58.845
岳阳,Yue_yang,湖南省,Hunan,113.135489,29.363178,37.365,55.989,9.769,25.302,88.36,100.607,55.439
常德,Chang_de,湖南省,Hunan,111.705452,29.03775,41.247,50.898,7.324,18.695,87.069,99.003,60.397
张家界,Zhang_jia_jie,湖南省,Hunan,110.485533,29.122816,25.038,42.989,2.788,16.313,62.266,72.577,42.164
桂林,Gui_lin,广西壮族自治区,Guangxi,110.203545,25.242886,29.493,43.652,10.145,18.367,77.255,86.597,45.168
北海,Bei_hai,广西壮族自治区,Guangxi,109.126533,21.486836,23.123,40.682,8.099,11.992,81.288,90.096,40.965
柳州,Liu_zhou,广西壮族自治区,Guangxi,109.434422,24.331961,28.951,43.244,10.386,19.844,76.285,86.942,44.237
三亚,San_ya,海南省,Hainan,109.518557,18.258736,11.236,23.005,3.989,8.86,67.34,74.23,24.601
绵阳,Mian_yang,四川省,Sichuan,104.685562,31.473663,33.874,54.332,5.403,27.874,87.381,102.696,53.533
宜宾,Yi_bin,四川省,Sichuan,104.649404,28.758007,39.478,59.527,7.462,28.082,82.371,97.522,60.628
攀枝花,Pan_zhi_hua,四川省,Sichuan,101.725541,26.588033,29.642,48.497,25.612,32.372,83.571,100.366,47.69
泸州,Lu_zhou,四川省,Sichuan,105.448524,28.877668,37.375,48.063,9.63,27.027,78.436,93.362,54.391
自贡,Zi_gong,四川省,Sichuan,104.784449,29.345585,43.236,61.879,6.423,26.643,87.959,103.154,63.379
德阳,De_yang,四川省,Sichuan,104.404419,31.133115,37.32,61.459,6.451,29.489,89.664,104.913,59.633
南充,Nan_chong,四川省,Sichuan,106.117503,30.843783,36.578,56.129,5.025,25.54,74.855,86.063,55.065
遵义,Zun_yi,贵州省,Guizhou,106.933428,27.731701,18.088,30.356,10.718,19.145,71.847,82.337,31.582
曲靖,Qu_jing,云南省,Yunnan,103.802435,25.496407,20.085,35.156,11.381,16.405,84.444,95.551,36.33
咸阳,Xian_yang,陕西省,Shaanxi,108.715422,34.335476,54.307,94.26,8.775,39.847,91.142,107.178,86.584
铜川,Tong_chuan,陕西省,Shaanxi,108.952404,34.902637,43.315,73.923,12.145,31.389,98.0,111.532,71.317
延安,Yan_an,陕西省,Shaanxi,109.496582,36.591111,32.423,62.376,5.995,36.022,91.871,107.445,59.901
宝鸡,Bao_ji,陕西省,Shaanxi,107.244575,34.368916,46.696,75.003,7.893,29.573,86.718,101.389,73.696
渭南,Wei_nan,陕西省,Shaanxi,109.51659,34.505716,52.822,93.954,11.219,38.32,93.587,109.869,84.163
金昌,Jin_chang,甘肃省,Gansu,102.194606,38.52582,22.308,67.085,14.415,13.648,97.745,104.802,56.093
嘉峪关,Jia_yu_guan,甘肃省,Gansu,98.296204,39.77796,30.131,87.096,13.445,20.391,96.254,103.839,65.928
石嘴山,Shi_zui_shan,宁夏回族自治区,Ningxia,106.3906,38.989683,42.169,90.336,27.658,29.333,100.322,114.15,77.412
克拉玛依,Ke_la_ma_yi,新疆维吾尔自治区,Xinjiang,84.895901,45.585675,27.225,52.633,6.507,21.416,83.57,91.688,53.523
库尔勒,Ku_er_lei,新疆维吾尔自治区,Xinjiang,86.181494,41.732373,45.997,149.233,5.26,20.249,90.137,97.951,98.667
寿光,Shou_guang,山东省,Shandong,118.797415,36.861922,49.575,91.12,17.628,32.64,93.983,107.771,78.428
章丘,Zhang_qiu,山东省,Shandong,117.532565,36.685533,48.496,96.907,13.162,38.707,113.285,129.899,82.172
即墨,Ji_mo,山东省,Shandong,120.453536,36.394749,38.828,69.152,9.49,28.069,96.917,111.138,64.43
胶南,Jiao_nan,山东省,Shandong,120.005,35.878,35.107,62.959,8.799,30.0,104.621,118.126,61.267
胶州,Jiao_zhou,山东省,Shandong,120.039535,36.270349,37.875,64.433,10.345,33.557,108.354,125.204,63.364
莱西,Lai_xi,山东省,Shandong,120.524556,36.893956,41.459,72.876,10.566,20.659,102.13,115.724,67.658
平度,Ping_du,山东省,Shandong,119.994414,36.782692,43.447,74.421,10.991,25.833,108.818,123.749,67.464
招远,Zhao_yuan,山东省,Shandong,120.440602,37.361137,39.808,66.808,10.538,25.072,103.082,120.851,63.665
莱州,Lai_zhou,山东省,Shandong,119.948593,37.182637,39.395,68.006,14.187,26.0,110.297,124.055,65.031
荣成,Rong_cheng,山东省,Shandong,122.492505,37.171318,20.856,38.178,6.562,16.288,96.085,104.359,41.34
文登,Wen_deng,山东省,Shandong,122.064428,37.200113,21.445,44.549,4.814,18.142,99.716,109.467,44.186
乳山,Ru_shan,山东省,Shandong,121.546429,36.925177,23.318,45.053,7.552,20.189,103.125,114.825,46.401
吴江,Wu_jiang,江苏省,Jiangsu,120.651567,31.144644,28.775,60.956,8.658,37.471,109.518,126.98,57.844
昆山,Kun_shan,江苏省,Jiangsu,120.987452,31.390863,31.428,52.522,7.754,33.876,105.823,123.227,54.279
常熟,Chang_shu,江苏省,Jiangsu,120.759496,31.659538,32.404,52.846,9.376,32.596,106.538,123.799,53.833
张家港,Zhang_jia_gang,江苏省,Jiangsu,120.561554,31.881141,34.599,55.17,9.117,32.611,102.237,119.649,57.102
太仓,Tai_cang,江苏省,Jiangsu,121.135595,31.464599,27.151,45.054,9.63,33.972,111.731,131.206,49.394
句容,Ju_rong,江苏省,Jiangsu,119.175433,31.950923,37.388,63.105,8.803,30.022,109.637,127.488,61.233
江阴,Jiang_yin,江苏省,Jiangsu,120.370396,31.55485,37.773,59.572,11.044,40.32,110.936,129.635,60.518
宜兴,Yi_xing,江苏省,Jiangsu,119.831606,31.342957,31.405,50.452,10.149,33.63,106.294,124.015,52.637
金坛,Jin_tan,江苏省,Jiangsu,119.604571,31.728893,37.912,58.887,10.329,30.008,107.395,123.017,60.188
溧阳,Li_yang,江苏省,Jiangsu,119.491506,31.422102,36.067,57.106,10.396,30.031,105.724,121.666,57.46
海门,Hai_men,江苏省,Jiangsu,121.188436,31.873612,28.848,46.84,9.545,22.069,110.157,125.22,50.346
临安,Lin_an,浙江省,Zhejiang,119.731517,30.239806,29.391,60.448,6.435,25.599,73.483,85.644,55.288
富阳,Fu_yang,浙江省,Zhejiang,119.966556,30.054723,30.457,60.817,4.723,31.755,90.924,105.022,54.024
义乌,Yi_wu,浙江省,Zhejiang,120.081581,29.31115,26.959,47.334,7.543,33.865,82.296,103.475,45.845
诸暨,Zhu_ji,浙江省,Zhejiang,120.253408,29.714935,28.824,43.094,6.055,22.924,93.209,109.465,47.023
信阳,Xin_yang,河南省,Henan,114.097483,32.153015,40.438,64.195,6.351,19.975,102.871,113.997,62.77
周口,Zhou_kou,河南省,Henan,114.703483,33.631829,50.43,78.34,8.696,24.688,103.008,115.058,79.423
漳州,Zhang_zhou,福建省,Fujian,117.653576,24.51893,20.77,45.995,6.781,24.468,93.734,112.871,43.765
晋城,Jin_cheng,山西省,Shanxi,112.858578,35.496285,46.432,98.921,13.041,31.331,114.858,127.197,82.315
朔州,Shuo_zhou,山西省,Shanxi,112.439371,39.337108,37.518,92.882,25.529,32.132,100.603,111.707,75.355
晋中,Jin_zhong,山西省,Shanxi,112.759595,37.692839,42.151,77.126,20.619,36.307,104.671,121.323,70.773
运城,Yun_cheng,山西省,Shanxi,111.013389,35.032707,56.482,90.279,13.038,26.792,111.011,123.427,84.356
忻州,Xin_zhou,山西省,Shanxi,112.740624,38.422383,44.36,73.113,20.376,34.923,99.997,115.044,72.347
吕梁,Lv_liang,山西省,Shanxi,111.15045,37.524498,33.861,90.385,18.328,38.669,89.836,105.658,72.077
乌海,Wu_hai,内蒙古自治区,Inner_Mongoria,106.800391,39.662006,33.556,90.614,26.485,27.827,102.981,117.17,72.516
通辽,Tong_liao,内蒙古自治区,Inner_Mongoria,122.250522,43.65798,34.387,58.831,10.945,18.384,89.268,98.323,56.911
呼伦贝尔,Hu_lun_bei_er,内蒙古自治区,Inner_Mongoria,119.77237,49.218446,18.079,28.299,3.208,12.027,75.033,81.063,31.557
巴彦淖尔,Ba_yan_nao_er,内蒙古自治区,Inner_Mongoria,107.394398,40.749359,35.549,80.286,16.08,20.102,93.387,102.742,67.833
乌兰察布,Wu_lan_cha_bu,内蒙古自治区,Inner_Mongoria,113.139468,41.000748,22.574,41.69,20.67,25.074,93.368,102.931,43.497
兴安盟,Xing_an_meng,内蒙古自治区,Inner_Mongoria,122.044365,46.088464,24.773,38.2,5.488,14.455,77.844,85.296,40.672
锡林郭勒盟,Xi_lin_guo_lei_meng,内蒙古自治区,Inner_Mongoria,116.054391,43.939423,9.861,27.825,13.183,9.858,83.719,90.109,31.094
阿拉善盟,A_la_shan_meng,内蒙古自治区,Inner_Mongoria,105.735377,38.858276,25.096,54.344,8.139,9.213,107.661,114.0,51.007
阜新,Fu_xin,辽宁省,Liaoning,121.676408,42.028022,36.451,63.992,20.995,21.104,99.273,110.372,62.975
辽阳,Liao_yang,辽宁省,Liaoning,123.243366,41.274161,41.027,70.56,15.809,26.751,89.109,101.699,67.339
铁岭,Tie_ling,辽宁省,Liaoning,123.732365,42.229948,39.333,67.749,10.918,28.71,91.76,103.579,66.271
朝阳,Zhao_yang,辽宁省,Liaoning,120.457499,41.579821,35.723,66.975,15.408,21.567,96.444,107.351,63.053
四平,Si_ping,吉林省,Jilin,124.356482,43.171994,32.77,61.597,11.142,24.299,90.37,100.868,57.708
辽源,Liao_yuan,吉林省,Jilin,125.150425,42.894055,38.967,54.789,14.586,21.2,94.778,105.592,58.601
通化,Tong_hua,吉林省,Jilin,125.946606,41.733816,27.044,50.077,14.94,24.423,77.404,88.814,47.864
白山,Bai_shan,吉林省,Jilin,126.42963,41.939627,27.801,60.358,14.388,19.298,80.014,90.79,53.745
松原,Song_yuan,吉林省,Jilin,124.831482,45.147404,28.085,52.055,6.167,18.871,79.304,88.512,51.362
白城,Bai_cheng,吉林省,Jilin,122.845591,45.625504,25.12,39.041,9.027,13.787,77.175,84.883,41.364
延边州,Yan_bian,吉林省,Jilin,129.477376,42.915743,20.94,35.101,11.496,15.564,76.378,85.573,38.23
鸡西,Ji_xi,黑龙江省,Heilongjiang,130.975619,45.300872,27.692,47.165,6.643,20.626,66.297,73.648,45.636
鹤岗,He_gang,黑龙江省,Heilongjiang,130.304433,47.356056,23.923,44.661,9.473,12.317,68.093,74.896,42.139
双鸭山,Shuang_ya_shan,黑龙江省,Heilongjiang,131.165342,46.653186,25.574,43.932,10.172,13.781,71.549,79.148,43.734
伊春,Yi_chun,黑龙江省,Heilongjiang,128.847546,47.733318,20.688,30.425,8.197,14.375,64.66,71.792,34.554
佳木斯,Jia_mu_si,黑龙江省,Heilongjiang,130.327359,46.80569,28.0,42.817,8.145,17.801,71.112,79.396,46.161
七台河,Qi_tai_he,黑龙江省,Heilongjiang,131.011545,45.7763,32.351,56.442,10.5,26.276,73.207,83.635,54.78
黑河,Hei_he,黑龙江省,Heilongjiang,127.53549,50.251272,17.32,31.637,9.085,12.571,66.571,73.645,33.055
绥化,Sui_hua,黑龙江省,Heilongjiang,126.975357,46.660032,41.839,57.631,10.467,19.514,78.697,87.861,60.005
大兴安岭地区,Da_xing_an_ling_di_qu,黑龙江省,Heilongjiang,123.644559,52.510947,15.044,25.014,14.301,11.622,71.463,77.671,30.162
蚌埠,Beng_bu,安徽省,Anhui,117.395513,32.921524,43.882,75.0,13.104,31.386,101.282,114.575,69.291
淮南,Huai_nan,安徽省,Anhui,117.006389,32.631847,48.888,77.784,10.06,27.633,104.46,117.288,74.075
