city,city_en,province,province_en,Longtitude,Latitude,PM2.5,PM10,SO2,NO2,CO,O3,AQI
蚌埠,Beng_bu,安徽省,Anhui,117.395513,32.921524,53.815,86.917,15.687,36.749,113.766,129.487,79.521
淮南,Huai_nan,安徽省,Anhui,117.006389,32.631847,55.444,88.272,15.335,27.599,110.98,125.129,81.563
淮北,Huai_bei,安徽省,Anhui,116.804537,33.961656,57.94,95.083,16.8,33.131,113.126,126.874,87.258
铜陵,Tong_ling,安徽省,Anhui,117.818477,30.951233,48.362,75.416,17.963,39.054,90.214,105.128,70.012
安庆,An_qing,安徽省,Anhui,117.063604,30.530957,45.67,66.427,9.682,27.642,110.628,125.003,68.194
黄山,Huang_shan,安徽省,Anhui,118.345437,29.72189,23.726,42.617,10.42,16.057,67.114,76.743,41.336
滁州,Chu_zhou,安徽省,Anhui,118.339406,32.261271,50.416,83.126,10.846,39.054,112.14,129.499,76.079
阜阳,Fu_yang,安徽省,Anhui,115.820436,32.896061,54.177,91.578,8.61,27.217,103.316,116.382,82.13
宿州,Su_zhou,安徽省,Anhui,116.970544,33.652095,59.314,88.614,16.357,42.271,115.414,129.383,85.312
六安,Lu_an,安徽省,Anhui,116.52641,31.741451,44.946,80.809,7.097,33.667,111.325,125.405,70.138
亳州,Bo_zhou,安徽省,Anhui,115.784463,33.850643,57.44,98.418,12.73,27.651,110.466,123.071,88.118
池州,Chi_zhou,安徽省,Anhui,117.498421,30.670884,44.276,67.052,11.489,31.21,96.0,110.164,65.434
宣城,Xuan_cheng,安徽省,Anhui,118.765534,30.946602,43.569,65.136,11.269,32.369,94.926,108.186,64.969
莆田,Pu_tian,福建省,Fujian,119.014521,25.459865,26.863,45.011,8.446,19.68,107.254,123.811,46.036
三明,San_ming,福建省,Fujian,117.645521,26.269737,25.749,42.351,12.486,25.26,79.286,95.106,42.22
南平,Nan_ping,福建省,Fujian,118.0595,27.292158,23.183,35.686,8.7,16.929,84.837,96.937,37.592
龙岩,Long_yan,福建省,Fujian,117.023448,25.08122,24.829,45.214,9.72,23.5,81.026,93.929,43.849
宁德,Ning_de,福建省,Fujian,119.554511,26.672242,23.601,43.599,8.532,19.305,92.066,107.755,42.594
景德镇,Jing_de_zhen,江西省,Jiangxi,117.184576,29.274248,30.977,56.409,12.711,15.32,81.714,94.317,50.468
萍乡,Ping_xiang,江西省,Jiangxi,113.861496,27.628393,43.049,73.32,18.889,25.749,81.423,95.94,65.216
新余,Xin_yu,江西省,Jiangxi,114.923535,27.823579,38.819,69.387,20.029,27.272,83.327,95.702,60.036
鹰潭,Ying_tan,江西省,Jiangxi,117.075575,28.265787,35.803,52.862,20.8,22.891,96.046,110.843,54.818
赣州,Gan_zhou,江西省,Jiangxi,114.940503,25.835176,39.06,63.676,17.61,24.269,94.327,109.63,57.652
吉安,Ji_an,江西省,Jiangxi,115.000511,27.119727,39.556,65.88,20.06,19.295,94.355,107.894,59.968
宜春,Yi_chun,江西省,Jiangxi,114.423564,27.820856,39.346,65.014,17.977,23.457,83.351,96.717,59.708
抚州,Fu_zhou,江西省,Jiangxi,116.364539,27.954892,36.386,58.6,13.694,17.4,88.823,100.677,55.079
上饶,Shang_rao,江西省,Jiangxi,117.94946,28.460626,34.56,63.106,23.06,22.814,83.729,97.626,55.531
鹤壁,He_bi,河南省,Henan,114.303594,35.752357,55.352,113.046,18.447,42.487,114.072,130.923,91.008
新乡,Xin_xiang,河南省,Henan,113.9336,35.30964,61.02,110.73,18.649,47.388,114.842,132.207,94.71
濮阳,Pu_yang,河南省,Henan,115.035597,35.767593,63.609,108.147,15.784,34.164,114.693,129.922,97.737
许昌,Xu_chang,河南省,Henan,113.858476,34.041432,63.144,113.184,14.006,37.213,109.256,124.422,100.758
漯河,Ta_he,河南省,Henan,114.023421,33.587711,62.043,113.539,12.33,33.931,109.089,122.903,97.4
南阳,Nan_yang,河南省,Henan,112.534501,32.996562,59.421,102.782,7.67,34.315,107.387,122.175,91.368
商丘,Shang_qiu,河南省,Henan,115.662449,34.420202,61.489,112.261,9.802,32.44,108.997,122.443,96.533
驻马店,Zhu_ma_dian,河南省,Henan,114.028471,33.017842,59.43,108.378,12.819,33.92,112.367,126.977,92.085
黄石,Huang_shi,湖北省,Hubei,115.045533,30.205208,42.71,71.77,14.138,34.575,97.112,112.799,65.31
十堰,Shi_yan,湖北省,Hubei,110.80453,32.635062,42.58,72.703,14.737,27.609,92.251,105.843,65.85
襄阳,Xiang_yang,湖北省,Hubei,112.128537,32.014797,60.363,96.986,14.0,32.323,96.28,110.631,91.273
鄂州,E_zhou,湖北省,Hubei,114.901607,30.396572,45.63,75.063,11.295,33.636,99.943,115.877,68.92
荆门,Jing_men,湖北省,Hubei,112.206393,31.041733,55.28,86.602,15.156,32.965,99.473,113.098,84.563
孝感,Xiao_gan,湖北省,Hubei,113.92251,30.930689,43.862,75.883,10.178,21.799,106.928,121.441,68.544
黄冈,Huang_gang,湖北省,Hubei,114.87849,30.459359,41.21,75.503,9.009,23.534,107.175,122.638,67.759
咸宁,Xian_ning,湖北省,Hubei,114.328519,29.847056,36.611,62.186,4.774,21.837,100.869,115.097,59.119
随州,Sui_zhou,湖北省,Hubei,113.38945,31.696517,43.559,73.275,7.246,23.083,102.238,114.201,66.543
恩施州,En_shi,湖北省,Hubei,109.494593,30.27794,36.6,58.386,6.931,23.523,59.026,71.76,56.278
衡阳,Heng_yang,湖南省,Hunan,112.578447,26.899576,42.203,67.284,15.771,29.089,80.851,93.689,63.092
邵阳,Shao_yang,湖南省,Hunan,111.474433,27.24527,45.969,67.314,17.597,22.783,86.451,98.943,65.515
益阳,Yi_yang,湖南省,Hunan,112.361516,28.559711,33.366,68.974,9.32,24.631,92.423,104.597,59.135
郴州,Chen_zhou,湖南省,Hunan,113.02146,25.776683,30.531,61.063,14.657,25.331,81.306,93.963,54.758
永州,Yong_zhou,湖南省,Hunan,111.619455,26.425864,45.914,68.544,10.619,23.926,85.252,96.229,65.859
怀化,Huai_hua,湖南省,Hunan,110.008514,27.575161,34.537,73.54,8.889,18.491,87.517,99.534,62.173
娄底,Lou_di,湖南省,Hunan,112.001503,27.703209,32.857,66.84,11.477,21.866,93.403,106.251,56.723
湘西州,Xiang_xi,湖南省,Hunan,109.745577,28.317369,34.997,59.043,4.537,18.023,65.174,80.009,53.717
梧州,Wu_zhou,广西壮族自治区,Guangxi,111.285517,23.482745,36.762,61.593,12.622,27.562,75.378,89.582,56.115
防城港,Fang_cheng_gang,广西壮族自治区,Guangxi,108.360419,21.693005,29.295,47.609,10.55,18.321,78.802,88.774,46.284
钦州,Qin_zhou,广西壮族自治区,Guangxi,108.66058,21.986594,31.67,53.51,16.244,19.473,81.501,92.817,50.038
贵港,Gui_gang,广西壮族自治区,Guangxi,109.60552,23.117448,39.427,63.109,12.109,22.59,86.817,102.095,58.604
玉林,Yu_lin,广西壮族自治区,Guangxi,110.188453,22.659831,37.92,61.519,22.625,22.648,87.029,101.011,56.736
百色,Bai_se,广西壮族自治区,Guangxi,106.624589,23.908186,36.155,60.639,17.06,20.946,78.731,92.484,56.256
贺州,He_zhou,广西壮族自治区,Guangxi,111.573526,24.409451,37.55,57.209,14.103,17.418,80.754,93.077,55.038
河池,He_chi,广西壮族自治区,Guangxi,108.0915,24.698912,30.625,60.052,8.175,22.077,68.613,78.519,51.846
来宾,Lai_bin,广西壮族自治区,Guangxi,109.227458,23.756547,39.722,64.751,14.1,20.441,83.67,96.117,60.058
崇左,Chong_zuo,广西壮族自治区,Guangxi,107.37152,22.383117,31.295,51.302,9.023,18.441,85.966,98.759,50.632
广元,Guang_yuan,四川省,Sichuan,105.850423,32.441616,26.851,59.544,19.312,33.713,78.307,92.865,52.628
遂宁,Sui_ning,四川省,Sichuan,105.599422,30.539098,34.763,60.169,9.694,27.706,86.403,100.76,55.387
内江,Nei_jiang,四川省,Sichuan,105.064588,29.585887,37.446,58.986,10.309,25.369,92.603,108.103,58.446
乐山,Le_shan,四川省,Sichuan,103.772538,29.557941,45.94,70.599,7.504,31.762,77.393,92.819,67.067
眉山,Mei_shan,四川省,Sichuan,103.856563,30.082526,38.802,68.986,10.833,37.471,97.098,116.552,62.842
广安,Guang_an,四川省,Sichuan,106.639553,30.461746,40.394,69.383,9.16,27.337,80.457,93.577,63.179
达州,Da_zhou,四川省,Sichuan,107.474594,31.214308,45.51,72.977,10.103,39.347,90.65,107.481,68.298
雅安,Ya_an,四川省,Sichuan,103.049543,30.016793,39.849,57.774,14.363,20.286,85.689,99.523,57.582
巴中,Ba_zhong,四川省,Sichuan,106.751585,31.872889,33.074,57.449,4.446,25.571,68.706,82.56,52.646
资阳,Zi_yang,四川省,Sichuan,104.634435,30.134957,34.782,70.083,8.069,26.507,97.049,111.284,61.135
阿坝州,A_ba,四川省,Sichuan,102.231415,31.905512,12.673,24.619,7.928,9.249,84.931,100.135,28.929
甘孜州,Gan_zi,四川省,Sichuan,101.968547,30.055279,18.276,31.366,10.693,15.753,93.497,101.644,34.353
凉山州,Liang_shan,四川省,Sichuan,102.273503,27.887752,22.066,35.305,16.221,20.066,96.704,112.747,37.502
六盘水,Liu_pan_shui,贵州省,Guizhou,104.837555,26.598833,32.756,56.688,18.479,23.072,78.842,87.338,53.208
安顺,An_shun,贵州省,Guizhou,105.954417,26.259252,31.274,45.546,17.654,14.429,81.689,90.106,46.253
铜仁地区,Tong_ren,贵州省,Guizhou,109.187435,27.696773,22.728,61.473,5.782,19.146,75.599,91.12,52.366
毕节,Bi_jie,贵州省,Guizhou,105.311581,27.304095,32.403,55.806,11.763,19.363,84.683,96.803,51.349
黔西南州,Qian_xi_nan,贵州省,Guizhou,104.912492,25.093967,15.17,35.006,5.977,15.471,67.109,75.601,34.227
黔东南州,Qian_dong_nan,贵州省,Guizhou,107.989446,26.589703,28.191,42.777,13.343,22.223,75.783,86.166,42.805
黔南州,Qian_nan,贵州省,Guizhou,107.528403,26.260616,22.199,36.354,18.838,15.017,76.269,84.948,37.706
保山,Bao_shan,云南省,Yunnan,99.177273,25.139039,22.089,42.811,7.454,12.077,92.026,101.243,40.514
昭通,Zhao_tong,云南省,Yunnan,103.723512,27.344084,21.003,47.889,15.6,18.574,90.166,102.22,44.651
丽江,Li_jiang,云南省,Yunnan,100.232465,26.860657,15.811,36.398,11.12,12.467,82.983,89.559,36.876
普洱,Pu_er,云南省,Yunnan,100.97257,22.830979,19.04,37.725,6.218,18.246,77.481,86.668,35.949
临沧,Lin_cang,云南省,Yunnan,100.09544,23.890469,28.135,47.622,11.097,15.673,82.908,92.713,45.235
楚雄州,Chu_xiong,云南省,Yunnan,101.534412,25.051774,24.718,43.19,15.761,20.382,82.063,88.92,41.563
红河州,Hong_he,云南省,Yunnan,103.381549,23.369996,25.756,40.825,13.851,9.894,87.167,96.862,41.363
文山州,Wen_shan,云南省,Yunnan,104.222569,23.405994,26.02,43.931,6.649,14.814,77.957,86.549,42.314
西双版纳州,Xi_shuang_ban_na,云南省,Yunnan,100.803447,22.013601,25.567,48.272,6.954,18.152,70.315,86.355,44.61
大理州,Da_li,云南省,Yunnan,100.274583,25.612128,16.322,37.767,5.241,16.276,91.468,100.828,36.979
德宏州,De_hong,云南省,Yunnan,98.591359,24.438011,33.461,58.61,16.148,23.055,83.867,101.568,54.84
怒江州,Nu_jiang,云南省,Yunnan,98.863288,25.823707,24.771,55.977,10.877,17.67,71.937,85.264,50.157
迪庆州,Di_qing,云南省,Yunnan,99.70953,27.825185,10.452,27.19,11.628,8.801,88.138,95.375,30.894
昌都,Chang_dou,西藏自治区,Tibet,97.186654,31.144249,17.106,44.874,5.083,16.672,87.184,96.307,42.197
山南,Shan_nan,西藏自治区,Tibet,91.778675,29.243027,10.274,28.517,4.686,10.494,104.374,111.843,35.195
日喀则,Ri_ka_ze,西藏自治区,Tibet,88.902952,29.255583,15.676,40.552,7.032,7.88,100.59,107.51,41.667
那曲地区,Na_qu_di_qu,西藏自治区,Tibet,92.057338,31.482438,31.355,64.842,4.183,8.097,71.427,79.138,56.552
阿里地区,A_li_di_qu,西藏自治区,Tibet,80.112777,32.506866,13.85,34.133,10.695,13.916,97.709,103.882,38.489
林芝,Lin_zhi,西藏自治区,Tibet,94.368058,29.654042,8.849,20.351,4.266,6.697,90.714,96.783,27.259
汉中,Han_zhong,陕西省,Shaanxi,107.02943,33.0738,47.991,80.58,11.191,28.337,87.114,102.66,73.186
榆林,Yu_lin,陕西省,Shaanxi,109.741616,38.290884,36.072,90.361,19.069,40.499,105.693,118.487,72.196
安康,An_kang,陕西省,Shaanxi,109.035601,32.690513,37.854,68.166,14.103,23.68,86.243,102.62,61.447
商洛,Shang_luo,陕西省,Shaanxi,109.924418,33.878634,36.201,71.06,14.595,26.948,92.721,106.141,62.595
白银,Bai_yin,甘肃省,Gansu,104.144451,36.550825,38.089,115.39,41.576,25.628,95.88,105.977,82.805
天水,Tian_shui,甘肃省,Gansu,105.731417,34.587412,40.681,88.635,16.457,32.667,93.457,107.506,71.383
武威,Wu_wei,甘肃省,Gansu,102.644554,37.934378,41.751,118.49,7.593,26.378,105.258,115.473,82.873
张掖,Zhang_ye,甘肃省,Gansu,100.456411,38.932066,36.977,98.997,10.254,17.571,104.237,114.286,75.302
平凉,Ping_liang,甘肃省,Gansu,106.671442,35.549232,36.98,85.111,11.169,34.091,99.471,112.28,69.581
酒泉,Jiu_quan,甘肃省,Gansu,98.500685,39.738469,33.923,133.6,12.957,24.501,105.481,113.798,88.463
庆阳,Qing_yang,甘肃省,Gansu,107.649386,35.715216,34.805,87.138,13.845,18.911,97.685,105.456,69.448
定西,Ding_xi,甘肃省,Gansu,104.63242,35.586833,40.903,95.656,16.685,26.587,99.264,109.155,75.539
陇南,Long_nan,甘肃省,Gansu,104.928575,33.40662,31.979,59.102,15.491,23.437,86.177,96.495,54.54
临夏州,Lin_xia,甘肃省,Gansu,103.216391,35.607562,45.737,93.331,22.706,20.854,97.9,110.003,75.572
甘南州,Gan_nan,甘肃省,Gansu,102.917585,34.98914,30.218,64.762,13.868,22.814,104.241,115.115,55.982
海东地区,Hai_dong,青海省,Qinghai,102.110444,36.508511,43.974,96.924,16.895,38.211,105.417,119.808,76.536
海北州,Hai_bei,青海省,Qinghai,100.907434,36.960663,25.118,55.107,14.962,15.555,108.85,116.052,49.921
黄南州,Huang_nan,青海省,Qinghai,102.022428,35.525805,29.287,69.459,16.14,12.63,90.93,98.394,57.441
海南州,Hai_nan,青海省,Qinghai,100.626621,36.292102,24.524,54.438,8.719,18.725,94.763,101.521,48.584
果洛州,Guo_luo,青海省,Qinghai,100.251592,34.477194,21.343,43.551,22.327,16.231,115.894,124.329,44.286
玉树州,Yu_shu,青海省,Qinghai,97.013181,33.01098,15.686,43.13,14.414,14.549,94.086,101.218,41.547
海西州,Hai_xi,青海省,Qinghai,97.376299,37.38275,22.546,56.828,16.877,12.449,101.349,108.091,48.934
吴忠,Wu_zhong,宁夏回族自治区,Ningxia,106.205371,38.003713,38.762,108.739,16.436,23.115,93.312,104.083,80.009
中卫,Zhong_wei,宁夏回族自治区,Ningxia,105.203571,37.505701,40.22,118.471,16.963,24.243,104.637,115.311,83.686
固原,Gu_yuan,宁夏回族自治区,Ningxia,106.248577,36.021617,34.043,97.908,8.905,25.842,103.238,112.496,75.496
吐鲁番地区,Tu_lu_fan,新疆维吾尔自治区,Xinjiang,89.192459,42.948549,56.956,179.333,10.829,33.767,55.678,61.994,119.585
哈密地区,Ha_mi,新疆维吾尔自治区,Xinjiang,93.521308,42.832856,28.031,81.651,9.2,29.997,84.746,94.506,66.448
昌吉州,Chang_ji,新疆维吾尔自治区,Xinjiang,87.315002,44.016854,61.317,114.754,14.577,43.571,83.283,95.449,95.187
博州,Bo_er_ta_la_meng_gu_zi_zhi_zhou,新疆维吾尔自治区,Xinjiang,82.072915,44.912196,30.831,67.84,14.22,19.517,77.323,85.583,57.561
阿克苏地区,A_ke_su_di_qu,新疆维吾尔自治区,Xinjiang,80.266943,41.17503,74.509,253.497,8.266,28.897,97.043,108.909,148.098
克州,Ke_zi_lei_su_ke_er_ke_zi_zi_zhi_zhou,新疆维吾尔自治区,Xinjiang,76.174309,39.720471,59.376,307.156,4.858,10.39,109.298,119.448,148.209
喀什地区,Ka_shi_di_qu,新疆维吾尔自治区,Xinjiang,75.996391,39.476097,96.398,330.822,9.017,30.278,108.739,119.238,173.612
和田地区,He_tian_di_qu,新疆维吾尔自治区,Xinjiang,79.928507,37.120446,116.905,423.81,21.086,26.319,81.103,90.425,216.395
伊犁哈萨克州,Yi_li_ha_sa_ke,新疆维吾尔自治区,Xinjiang,81.330538,43.922723,48.055,77.744,20.5,32.264,85.356,96.296,75.418
塔城地区,Ta_cheng_di_qu,新疆维吾尔自治区,Xinjiang,82.987236,46.750948,12.244,38.132,4.371,14.796,99.856,110.974,39.156
阿勒泰地区,A_lei_tai_di_qu,新疆维吾尔自治区,Xinjiang,88.147926,47.850728,8.676,18.929,9.162,14.687,87.95,96.021,28.574
石河子,Shi_he_zi,新疆维吾尔自治区,Xinjiang,86.086886,44.311976,62.054,103.676,12.166,34.132,89.223,103.461,94.332
五家渠,Wu_jia_qu,新疆维吾尔自治区,Xinjiang,87.549937,44.172445,68.96,134.682,13.989,33.808,86.287,98.301,106.734
