city,city_en,province,province_en,Longtitude,Latitude,PM2.5,PM10,SO2,NO2,CO,O3,AQI
北京,Bei_jing,北京市,Beijing,116.413384,39.910925,81.659,111.511,13.134,50.125,101.02,115.84,111.505
天津,Tian_jin,天津市,Tianjin,117.209523,39.093668,70.095,120.256,29.648,42.213,76.873,91.542,102.484
石家庄,Shi_jia_zhuang,河北省,Hebei,114.521532,38.048312,89.395,148.043,47.784,50.147,81.069,98.706,122.202
唐山,Tang_shan,河北省,Hebei,118.186459,39.636584,85.386,140.415,48.908,58.507,95.398,113.876,119.587
秦皇岛,Qin_huang_dao,河北省,Hebei,119.608531,39.941748,47.516,98.643,38.101,45.476,65.749,75.346,79.375
邯郸,Han_dan,河北省,Hebei,114.545628,36.631263,91.13,167.628,45.507,47.104,81.043,95.718,128.545
保定,Bao_ding,河北省,Hebei,115.471464,38.879988,107.133,174.954,55.17,53.931,100.329,115.767,142.458
张家口,Zhang_jia_kou,河北省,Hebei,114.892572,40.773237,34.121,83.124,34.297,26.539,98.622,109.767,68.115
承德,Cheng_de,河北省,Hebei,117.969398,40.957856,42.911,91.444,22.939,34.991,102.764,117.715,74.841
廊坊,Lang_fang,河北省,Hebei,116.690582,39.543367,85.471,137.835,23.257,48.41,90.656,104.306,119.738
沧州,Cang_zhou,河北省,Hebei,116.845581,38.310215,70.159,120.983,39.764,40.994,93.908,107.156,101.964
衡水,Heng_shui,河北省,Hebei,115.675406,37.745191,97.19,179.836,36.0,43.888,105.608,120.231,138.908
邢台,Xing_tai,河北省,Hebei,114.511462,37.076686,101.478,173.04,61.023,59.888,79.951,94.847,137.287
太原,Tai_yuan,山西省,Shanxi,112.556391,37.876989,61.205,111.53,71.582,37.147,72.746,85.957,92.446
呼和浩特,Hu_he_hao_te,内蒙古自治区,Inner_Mongoria,111.755509,40.848423,42.239,100.242,31.703,37.801,82.807,96.862,80.178
沈阳,Shen_yang,辽宁省,Liaoning,123.466452,41.68879,71.501,112.507,63.686,46.501,87.937,101.055,99.841
大连,Da_lian,辽宁省,Liaoning,121.621631,38.918954,48.133,80.879,29.795,32.922,101.507,113.323,74.024
长春,Chang_chun,吉林省,Jilin,125.330602,43.821954,64.911,101.767,35.775,44.798,93.167,106.38,94.842
哈尔滨,Ha_er_bin,黑龙江省,Heilongjiang,126.541615,45.808826,70.487,102.363,39.7,50.366,63.919,74.749,97.57
上海,Shang_hai,上海市,Shanghai,121.480539,31.235929,53.285,73.069,16.741,46.51,107.383,124.17,75.987
南京,Nan_jing,江苏省,Jiangsu,118.802422,32.064653,56.585,96.594,19.135,49.865,101.648,116.689,84.362
苏州,Su_zhou,江苏省,Jiangsu,120.592412,31.303564,58.455,85.504,21.15,54.133,98.251,115.775,82.992
南通,Nan_tong,江苏省,Jiangsu,120.901592,31.986549,58.086,88.467,29.64,37.646,107.565,122.732,82.684
连云港,Lian_yun_gang,江苏省,Jiangsu,119.228621,34.60225,57.63,94.761,25.857,30.128,102.414,116.551,87.023
徐州,Xu_zhou,江苏省,Jiangsu,117.290575,34.212667,63.914,121.193,37.012,38.571,96.222,111.663,96.994
扬州,Yang_zhou,江苏省,Jiangsu,119.419419,32.400677,52.302,100.674,25.169,23.378,115.203,135.125,83.596
无锡,Wu_xi,江苏省,Jiangsu,120.318583,31.49881,61.421,94.184,26.061,41.467,99.608,115.841,86.416
常州,Chang_zhou,江苏省,Jiangsu,119.981485,31.815796,58.259,102.582,29.859,43.752,94.778,109.622,87.697
镇江,Zhen_jiang,江苏省,Jiangsu,119.430489,32.194716,59.499,86.908,25.452,41.965,106.816,124.182,86.009
泰州,Tai_zhou,江苏省,Jiangsu,119.929566,32.460675,60.159,99.213,26.323,29.816,99.138,110.467,87.397
淮安,Huai_an,江苏省,Jiangsu,119.021484,33.616295,58.159,96.72,20.977,22.133,106.628,119.986,86.186
盐城,Yan_cheng,江苏省,Jiangsu,120.167544,33.355101,47.277,84.68,17.997,25.127,111.79,126.043,76.485
宿迁,Su_qian,江苏省,Jiangsu,118.281574,33.96775,57.767,100.974,20.847,34.729,91.963,104.305,86.469
杭州,Hang_zhou,浙江省,Zhejiang,120.215512,30.253083,56.729,86.233,16.36,48.617,94.732,113.576,80.114
宁波,Ning_bo,浙江省,Zhejiang,121.628572,29.866033,44.937,68.778,16.207,42.98,101.014,117.182,65.777
温州,Wen_zhou,浙江省,Zhejiang,120.706477,28.001085,43.637,71.037,15.017,44.801,87.291,108.478,64.436
绍兴,Shao_xing,浙江省,Zhejiang,120.585478,30.036369,55.431,79.514,27.671,40.997,90.535,106.931,77.618
湖州,Hu_zhou,浙江省,Zhejiang,120.094517,30.898964,53.723,80.0,15.228,39.352,104.024,125.06,78.256
嘉兴,Jia_xing,浙江省,Zhejiang,120.763552,30.750975,53.997,78.064,20.612,44.528,108.959,126.565,76.921
台州,Tai_zhou,浙江省,Zhejiang,121.427435,28.662194,41.818,64.646,8.695,23.216,97.473,112.954,62.178
舟山,Zhou_shan,浙江省,Zhejiang,122.213556,29.990912,29.904,47.786,8.354,22.209,104.183,116.609,48.125
金华,Jin_hua,浙江省,Zhejiang,119.653436,29.084639,53.353,73.853,21.555,38.379,95.341,112.876,75.24
衢州,Qu_zhou,浙江省,Zhejiang,118.866597,28.975546,42.83,66.213,20.357,32.055,96.539,112.095,62.922
丽水,Li_shui,浙江省,Zhejiang,119.929573,28.473278,38.231,55.464,11.625,28.112,86.816,102.697,57.546
合肥,He_fei,安徽省,Anhui,117.233443,31.826578,65.225,97.781,16.274,32.674,66.778,81.706,92.035
福州,Fu_zhou,福建省,Fujian,119.30347,26.080429,28.974,56.746,6.285,32.646,77.032,90.078,51.607
厦门,Xia_men,福建省,Fujian,118.096435,24.485407,28.182,49.686,9.824,30.135,66.761,76.968,47.322
南昌,Nan_chang,江西省,Jiangxi,115.864589,28.689455,41.0,77.965,25.559,31.735,77.744,122.032,67.702
济南,Ji_nan,山东省,Shandong,117.126399,36.656554,87.311,156.784,47.395,49.268,102.406,116.899,123.887
青岛,Qing_dao,山东省,Shandong,120.389455,36.072227,51.911,98.308,28.571,35.256,97.83,110.389,82.542
郑州,Zheng_zhou,河南省,Henan,113.631419,34.753439,95.372,169.133,33.017,57.487,91.444,106.62,134.614
武汉,Wu_han,湖北省,Hubei,114.311582,30.598467,69.686,110.509,20.285,51.242,95.006,122.326,99.538
长沙,Chang_sha,湖南省,Hunan,112.945473,28.234889,60.703,83.53,18.542,37.663,80.931,94.671,84.252
广州,Guang_zhou,广东省,Guangdong,113.271431,23.135336,38.893,61.02,12.646,46.597,81.971,108.507,58.191
深圳,Shen_zhen,广东省,Guangdong,114.064552,22.548457,29.873,49.96,8.429,33.38,81.807,97.66,47.341
珠海,Zhu_hai,广东省,Guangdong,113.582555,22.276565,31.406,54.055,8.954,29.012,82.45,95.473,50.752
佛山,Fo_shan,广东省,Guangdong,113.128512,23.027759,39.464,59.372,17.274,40.392,82.499,104.161,57.516
中山,Zhong_shan,广东省,Guangdong,113.399422,22.522315,33.937,50.617,12.207,30.135,72.366,89.473,49.599
江门,Jiang_men,广东省,Guangdong,113.088556,22.584604,34.539,52.81,16.513,31.242,74.153,91.888,51.584
东莞,Dong_guan,广东省,Guangdong,113.75842,23.027308,36.447,52.922,13.689,33.879,102.965,128.914,53.8
惠州,Hui_zhou,广东省,Guangdong,114.423558,23.116359,27.274,50.256,10.104,21.372,90.937,105.182,46.997
肇庆,Zhao_qing,广东省,Guangdong,112.471489,23.052889,38.556,58.248,20.265,30.548,88.484,105.078,56.989
南宁,Nan_ning,广西壮族自治区,Guangxi,108.373451,22.822607,41.02,72.15,13.009,32.683,75.464,89.032,63.735
海口,Hai_kou,海南省,Hainan,110.325525,20.044049,22.04,40.104,5.625,13.787,71.628,83.069,39.941
重庆,Chong_qing,重庆市,Chongqing,106.558434,29.568996,55.49,85.058,16.375,43.026,69.012,84.13,77.95
成都,Cheng_du,四川省,Sichuan,104.081534,30.655822,64.288,107.398,15.738,53.153,96.02,123.559,90.941
贵阳,Gui_yang,贵州省,Guizhou,106.714476,26.60403,39.11,61.746,17.086,28.507,75.089,87.144,58.18
昆明,Kun_ming,云南省,Yunnan,102.852448,24.873998,28.758,56.556,17.245,29.648,78.369,89.813,50.85
拉萨,La_sa,西藏自治区,Tibet,91.120824,29.65004,24.997,58.207,9.824,20.542,105.51,115.524,52.19
西安,Xi_an,陕西省,Shaanxi,108.946466,34.347269,58.787,128.052,24.326,44.118,76.45,92.438,93.493
兰州,Lan_zhou,甘肃省,Gansu,103.840521,36.067235,52.078,120.96,23.343,53.346,84.948,107.424,89.773
西宁,Xi_ning,青海省,Qinghai,101.78445,36.623385,50.294,104.816,26.329,41.161,83.13,96.643,83.377
银川,Yin_chuan,宁夏回族自治区,Ningxia,106.238494,38.49246,54.081,107.101,59.455,38.069,82.15,95.752,87.198
乌鲁木齐,Wu_lu_mu_qi,新疆维吾尔自治区,Xinjiang,87.62444,43.830763,62.573,128.824,15.605,51.349,62.455,73.095,103.744
湘潭,Xiang_tan,湖南省,Hunan,112.950464,27.835702,56.576,90.697,23.605,40.305,81.902,95.605,80.389
株洲,Zhu_zhou,湖南省,Hunan,113.140471,27.833568,55.3,86.513,25.366,34.988,78.988,92.184,78.85
包头,Bao_tou,内蒙古自治区,Inner_Mongoria,109.846544,40.662929,50.156,111.403,38.02,40.133,90.637,102.646,86.904
鄂尔多斯,E_er_duo_si,内蒙古自治区,Inner_Mongoria,109.787443,39.614482,27.836,69.274,19.83,23.885,102.96,112.133,60.366
营口,Ying_kou,辽宁省,Liaoning,122.241575,40.673137,49.36,78.464,29.83,31.006,114.908,126.317,75.738
丹东,Dan_dong,辽宁省,Liaoning,124.361547,40.006409,46.818,75.744,33.501,25.934,76.075,87.303,69.689
盘锦,Pan_jin,辽宁省,Liaoning,122.07749,41.125875,51.911,81.654,26.576,28.11,93.865,101.847,77.03
葫芦岛,Hu_lu_dao,辽宁省,Liaoning,120.843398,40.717364,54.231,98.199,49.196,36.7,91.159,101.216,83.093
泉州,Quan_zhou,福建省,Fujian,118.682446,24.879952,27.372,52.637,10.444,24.643,82.669,100.729,48.681
临沂,Lin_yi,山东省,Shandong,118.363533,35.110671,77.83,145.66,35.905,48.305,108.516,129.205,113.588
德州,De_zhou,山东省,Shandong,116.365557,37.441308,101.582,165.72,43.732,42.501,111.674,130.003,136.799
聊城,Liao_cheng,山东省,Shandong,115.991588,36.462758,104.088,161.051,44.572,42.587,97.56,113.663,138.571
滨州,Bin_zhou,山东省,Shandong,117.977404,37.388196,79.763,126.231,56.465,41.983,82.931,95.789,110.393
淄博,Zi_bo,山东省,Shandong,118.061453,36.819086,87.795,160.986,81.389,61.012,97.565,116.576,123.145
枣庄,Zao_zhuang,山东省,Shandong,117.330542,34.815994,86.651,155.268,54.231,35.037,108.092,124.646,122.639
烟台,Yan_tai,山东省,Shandong,121.454415,37.470038,45.562,75.703,21.13,34.337,98.017,117.159,70.922
潍坊,Wei_fang,山东省,Shandong,119.168378,36.712652,71.159,134.207,40.049,34.383,117.931,134.666,107.015
济宁,Ji_ning,山东省,Shandong,116.593612,35.420177,80.014,142.919,58.715,42.986,108.85,126.314,113.9
泰安,Tai_an,山东省,Shandong,117.094495,36.205858,69.429,128.086,39.669,42.262,95.398,111.568,101.761
日照,Ri_zhao,山东省,Shandong,119.533415,35.422839,61.951,105.135,26.095,37.349,103.801,120.461,91.136
威海,Wei_hai,山东省,Shandong,122.127541,37.516431,38.075,69.087,16.63,22.543,102.188,112.65,62.862
东营,Dong_ying,山东省,Shandong,118.681385,37.439642,80.331,136.818,53.484,40.017,113.046,130.573,113.629
韶关,Shao_guan,广东省,Guangdong,113.603527,24.815881,33.781,51.346,19.392,24.749,82.522,96.34,50.383
汕头,Shan_tou,广东省,Guangdong,116.688529,23.359092,32.38,53.611,13.556,19.865,99.075,111.951,50.876
湛江,Zhan_jiang,广东省,Guangdong,110.365554,21.276723,28.105,45.616,9.939,15.297,91.078,101.712,45.385
茂名,Mao_ming,广东省,Guangdong,110.931543,21.669064,31.885,48.821,14.303,15.19,80.329,91.991,48.552
梅州,Mei_zhou,广东省,Guangdong,116.129537,24.294178,35.017,53.744,8.997,22.741,77.395,91.115,52.047
汕尾,Shan_wei,广东省,Guangdong,115.381553,22.791263,27.499,41.643,10.04,13.225,95.602,103.611,42.728
河源,He_yuan,广东省,Guangdong,114.707446,23.749684,34.112,50.752,10.467,22.89,85.692,100.02,50.902
阳江,Yang_jiang,广东省,Guangdong,111.988489,21.86434,32.38,49.32,6.865,18.767,88.974,98.219,49.401
清远,Qing_yuan,广东省,Guangdong,113.062468,23.68823,33.354,53.29,18.101,33.846,75.107,94.157,52.098
潮州,Chao_zhou,广东省,Guangdong,116.62947,23.662623,38.599,59.386,13.493,20.859,109.245,129.611,58.863
揭阳,Jie_yang,广东省,Guangdong,116.378512,23.55574,39.242,58.236,17.38,21.556,93.285,112.026,58.53
云浮,Yun_fu,广东省,Guangdong,112.051513,22.920912,34.118,56.763,19.415,25.167,49.818,58.991,53.543
玉溪,Yu_xi,云南省,Yunnan,102.55356,24.357711,24.037,43.395,17.406,18.625,59.516,66.553,41.465
菏泽,He_ze,山东省,Shandong,115.487545,35.239407,94.118,154.516,40.046,39.81,102.107,115.476,128.77
大同,Da_tong,黑龙江省,Heilongjiang,124.819377,46.045584,40.095,87.573,41.865,24.911,89.02,97.85,72.941
长治,Zhang_zhi,山西省,Shanxi,113.122559,36.201268,64.179,105.098,49.899,37.366,104.663,118.942,93.335
临汾,Lin_fen,山西省,Shanxi,111.52553,36.093742,60.303,99.104,60.893,33.559,72.64,84.986,86.384
阳泉,Yang_quan,山西省,Shanxi,113.587617,37.862361,54.104,112.862,58.931,39.963,74.372,84.049,88.156
赤峰,Chi_feng,内蒙古自治区,Inner_Mongoria,118.89552,42.261686,41.657,85.85,48.902,24.988,62.758,71.614,71.507
鞍山,An_shan,辽宁省,Liaoning,123.001373,41.115054,71.812,115.514,49.743,38.665,87.613,100.451,99.292
抚顺,Fu_shun,辽宁省,Liaoning,123.964375,41.88597,52.553,91.401,30.787,34.285,90.816,105.651,80.788
本溪,Ben_xi,辽宁省,Liaoning,123.692507,41.492916,54.608,88.715,42.207,40.597,81.919,94.988,81.152
锦州,Jin_zhou,辽宁省,Liaoning,121.132596,41.100931,59.896,91.836,58.352,38.138,95.438,106.369,88.588
吉林,Ji_lin_shi,吉林省,Jilin,126.555635,43.843568,57.107,94.173,28.963,37.501,99.398,113.127,86.306
齐齐哈尔,Qi_qi_ha_er,黑龙江省,Heilongjiang,123.924571,47.359977,36.744,63.052,30.683,25.017,69.47,78.793,60.699
牡丹江,Mu_dan_jiang,黑龙江省,Heilongjiang,129.63954,44.556246,48.023,78.974,21.597,24.617,81.438,95.98,72.721
大庆,Da_qing,黑龙江省,Heilongjiang,125.108658,46.593633,45.153,64.389,18.118,25.435,81.124,90.378,65.182
芜湖,Wu_hu,安徽省,Anhui,118.439431,31.358537,57.571,83.752,20.262,36.85,51.876,68.968,81.445
马鞍山,Ma_an_shan,安徽省,Anhui,118.51358,31.676266,61.19,90.968,24.349,35.424,84.542,97.568,85.721
九江,Jiu_jiang,江西省,Jiangxi,116.007535,29.711341,50.127,80.335,40.555,30.419,79.5,90.971,75.025
洛阳,Luo_yang,河南省,Henan,112.459421,34.624263,71.611,125.905,44.069,42.305,82.902,95.87,103.544
安阳,An_yang,河南省,Henan,114.3995,36.105941,92.3,155.366,47.677,47.761,75.121,84.075,127.28
开封,Kai_feng,河南省,Henan,114.314593,34.802886,76.585,130.507,32.55,39.916,85.412,96.677,110.264
焦作,Jiao_zuo,河南省,Henan,113.248548,35.220963,85.45,150.767,49.386,49.507,88.916,103.977,121.716
平顶山,Ping_ding_shan,河南省,Henan,113.199529,33.772051,85.951,139.847,51.017,42.239,106.245,121.738,120.034
三门峡,San_men_xia,河南省,Henan,111.206533,34.778327,74.664,134.275,47.133,42.026,91.27,103.501,109.441
宜昌,Yi_chang,湖北省,Hubei,111.292549,30.697446,70.147,107.464,20.481,34.55,71.017,83.522,97.365
荆州,Jing_zhou,湖北省,Hubei,112.245523,30.340842,68.839,110.7,28.631,39.504,101.931,117.571,95.736
岳阳,Yue_yang,湖南省,Hunan,113.135489,29.363178,52.153,91.963,26.954,24.179,95.522,108.588,76.33
常德,Chang_de,湖南省,Hunan,111.705452,29.03775,51.411,89.51,27.689,16.349,78.953,87.311,78.811
张家界,Zhang_jia_jie,湖南省,Hunan,110.485533,29.122816,52.193,80.337,10.271,18.928,76.303,86.337,77.229
桂林,Gui_lin,广西壮族自治区,Guangxi,110.203545,25.242886,50.559,70.772,20.573,26.199,84.648,98.049,71.145
北海,Bei_hai,广西壮族自治区,Guangxi,109.126533,21.486836,28.663,48.317,9.043,13.873,93.196,103.53,48.91
