city,city_en,province,province_en,Longtitude,Latitude,PM2.5,PM10,SO2,NO2,CO,O3,AQI
金华,Jin_hua,浙江省,Zhejiang,119.653436,29.084639,46.176,65.835,14.478,35.228,89.475,107.473,66.202
衢州,Qu_zhou,浙江省,Zhejiang,118.866597,28.975546,41.83,63.772,15.39,32.602,88.541,103.571,61.0
丽水,Li_shui,浙江省,Zhejiang,119.929573,28.473278,32.967,50.371,8.981,24.066,83.038,99.558,51.055
合肥,He_fei,安徽省,Anhui,117.233443,31.826578,57.426,89.06,15.085,45.019,92.841,107.984,82.877
福州,Fu_zhou,福建省,Fujian,119.30347,26.080429,27.371,53.014,6.198,30.39,77.679,91.898,48.593
厦门,Xia_men,福建省,Fujian,118.096435,24.485407,28.132,49.343,10.918,31.071,66.19,78.887,46.491
南昌,Nan_chang,江西省,Jiangxi,115.864589,28.689455,42.077,79.69,16.783,33.547,87.418,104.695,68.224
济南,Ji_nan,山东省,Shandong,117.126399,36.656554,75.736,142.302,37.571,46.242,104.294,120.791,110.272
青岛,Qing_dao,山东省,Shandong,120.389455,36.072227,46.11,90.069,21.885,35.382,97.53,111.596,75.54
郑州,Zheng_zhou,河南省,Henan,113.631419,34.753439,78.717,144.904,29.327,55.596,102.352,119.909,115.991
武汉,Wu_han,湖北省,Hubei,114.311582,30.598467,57.066,95.857,11.901,46.203,90.648,111.882,85.282
长沙,Chang_sha,湖南省,Hunan,112.945473,28.234889,53.635,79.245,15.959,37.783,86.291,101.813,76.101
广州,Guang_zhou,广东省,Guangdong,113.271431,23.135336,36.074,57.203,11.893,46.365,83.22,110.541,54.724
深圳,Shen_zhen,广东省,Guangdong,114.064552,22.548457,27.047,42.962,8.247,32.989,86.212,103.025,41.978
珠海,Zhu_hai,广东省,Guangdong,113.582555,22.276565,26.632,42.794,9.401,32.247,88.442,105.574,42.929
佛山,Fo_shan,广东省,Guangdong,113.128512,23.027759,38.39,57.519,14.107,41.596,89.635,114.618,56.663
中山,Zhong_shan,广东省,Guangdong,113.399422,22.522315,29.942,45.764,11.371,33.599,82.137,104.604,46.193
江门,Jiang_men,广东省,Guangdong,113.088556,22.584604,33.676,57.264,11.736,34.442,85.058,106.522,53.915
东莞,Dong_guan,广东省,Guangdong,113.75842,23.027308,35.327,51.396,11.533,34.574,92.802,116.247,52.19
惠州,Hui_zhou,广东省,Guangdong,114.423558,23.116359,26.909,46.453,8.107,23.698,85.89,101.835,44.588
肇庆,Zhao_qing,广东省,Guangdong,112.471489,23.052889,37.36,57.209,16.008,32.89,87.179,105.942,55.902
南宁,Nan_ning,广西壮族自治区,Guangxi,108.373451,22.822607,36.511,62.937,12.486,31.799,74.72,88.047,56.627
海口,Hai_kou,海南省,Hainan,110.325525,20.044049,21.319,39.357,6.008,16.302,76.563,89.049,38.877
重庆,Chong_qing,重庆市,Chongqing,106.558434,29.568996,53.0,77.445,12.951,43.843,71.596,87.536,74.243
成都,Cheng_du,四川省,Sichuan,104.081534,30.655822,63.739,105.135,14.849,53.94,97.129,125.981,90.339
贵阳,Gui_yang,贵州省,Guizhou,106.714476,26.60403,36.758,64.253,13.662,28.777,82.791,95.343,58.049
昆明,Kun_ming,云南省,Yunnan,102.852448,24.873998,27.676,56.385,16.997,27.712,82.552,95.135,50.014
拉萨,La_sa,西藏自治区,Tibet,91.120824,29.65004,27.484,78.967,7.838,24.305,103.777,114.486,63.63
西安,Xi_an,陕西省,Shaanxi,108.946466,34.347269,71.761,137.621,19.701,52.879,87.56,106.42,108.56
兰州,Lan_zhou,甘肃省,Gansu,103.840521,36.067235,53.953,132.86,18.854,57.157,94.706,122.036,95.587
西宁,Xi_ning,青海省,Qinghai,101.78445,36.623385,45.75,102.212,25.739,44.28,83.173,98.569,80.193
银川,Yin_chuan,宁夏回族自治区,Ningxia,106.238494,38.49246,51.835,105.772,55.212,38.684,95.577,110.324,86.643
乌鲁木齐,Wu_lu_mu_qi,新疆维吾尔自治区,Xinjiang,87.62444,43.830763,73.272,122.261,14.569,53.266,60.008,71.558,108.143
湘潭,Xiang_tan,湖南省,Hunan,112.950464,27.835702,51.005,87.187,25.456,36.923,84.78,99.728,74.532
株洲,Zhu_zhou,湖南省,Hunan,113.140471,27.833568,50.794,84.387,24.052,34.863,81.843,95.632,74.325
包头,Bao_tou,内蒙古自治区,Inner_Mongoria,109.846544,40.662929,46.374,105.951,30.264,38.734,95.69,108.184,82.371
鄂尔多斯,E_er_duo_si,内蒙古自治区,Inner_Mongoria,109.787443,39.614482,23.67,63.247,15.429,23.332,106.648,118.434,54.862
营口,Ying_kou,辽宁省,Liaoning,122.241575,40.673137,44.484,73.423,22.788,28.137,115.766,128.61,70.619
丹东,Dan_dong,辽宁省,Liaoning,124.361547,40.006409,42.305,71.03,29.731,25.258,86.747,97.937,65.165
盘锦,Pan_jin,辽宁省,Liaoning,122.07749,41.125875,39.712,68.398,26.648,27.769,113.986,125.464,65.276
葫芦岛,Hu_lu_dao,辽宁省,Liaoning,120.843398,40.717364,47.146,87.854,47.418,35.865,106.816,118.225,77.377
泉州,Quan_zhou,福建省,Fujian,118.682446,24.879952,28.275,50.588,11.044,27.027,76.049,92.212,46.369
临沂,Lin_yi,山东省,Shandong,118.363533,35.110671,67.212,129.143,29.217,42.813,100.143,118.247,100.669
德州,De_zhou,山东省,Shandong,116.365557,37.441308,82.168,151.934,34.44,38.701,111.431,129.978,119.404
聊城,Liao_cheng,山东省,Shandong,115.991588,36.462758,88.017,161.474,34.543,43.053,91.715,112.047,124.83
滨州,Bin_zhou,山东省,Shandong,117.977404,37.388196,74.071,126.214,36.723,36.53,79.511,95.92,105.358
淄博,Zi_bo,山东省,Shandong,118.061453,36.819086,74.934,133.404,57.745,52.181,99.887,118.168,106.727
枣庄,Zao_zhuang,山东省,Shandong,117.330542,34.815994,77.407,137.61,35.953,29.176,106.462,123.11,109.837
烟台,Yan_tai,山东省,Shandong,121.454415,37.470038,40.027,74.624,22.206,35.651,91.808,107.775,66.032
潍坊,Wei_fang,山东省,Shandong,119.168378,36.712652,62.522,122.03,34.702,34.251,110.215,127.006,97.35
济宁,Ji_ning,山东省,Shandong,116.593612,35.420177,68.302,118.107,42.56,41.665,106.291,123.396,99.267
泰安,Tai_an,山东省,Shandong,117.094495,36.205858,65.78,115.813,36.374,39.036,117.357,135.316,97.707
日照,Ri_zhao,山东省,Shandong,119.533415,35.422839,58.626,101.429,21.008,38.42,98.72,115.901,87.759
威海,Wei_hai,山东省,Shandong,122.127541,37.516431,34.226,63.663,14.719,22.245,96.942,109.908,57.783
东营,Dong_ying,山东省,Shandong,118.681385,37.439642,64.151,120.223,47.676,39.577,113.552,133.89,97.809
韶关,Shao_guan,广东省,Guangdong,113.603527,24.815881,33.508,52.69,16.132,25.898,85.418,100.291,50.632
汕头,Shan_tou,广东省,Guangdong,116.688529,23.359092,30.253,50.203,13.72,21.085,90.918,104.53,47.67
湛江,Zhan_jiang,广东省,Guangdong,110.365554,21.276723,26.706,40.78,9.887,13.945,88.742,100.118,42.124
茂名,Mao_ming,广东省,Guangdong,110.931543,21.669064,29.706,47.865,13.124,14.492,76.14,87.423,46.078
梅州,Mei_zhou,广东省,Guangdong,116.129537,24.294178,28.835,47.802,7.255,24.701,72.217,86.247,46.156
汕尾,Shan_wei,广东省,Guangdong,115.381553,22.791263,24.484,39.904,9.283,12.453,89.613,100.302,40.08
河源,He_yuan,广东省,Guangdong,114.707446,23.749684,31.901,46.936,7.414,19.105,80.633,93.967,48.065
阳江,Yang_jiang,广东省,Guangdong,111.988489,21.86434,30.83,45.854,7.607,20.409,84.777,95.115,46.549
清远,Qing_yuan,广东省,Guangdong,113.062468,23.68823,36.354,54.641,13.903,37.343,89.174,108.456,54.888
潮州,Chao_zhou,广东省,Guangdong,116.62947,23.662623,33.871,53.837,13.994,20.361,91.678,110.576,51.853
揭阳,Jie_yang,广东省,Guangdong,116.378512,23.55574,39.566,61.571,15.179,25.08,81.168,97.516,58.452
云浮,Yun_fu,广东省,Guangdong,112.051513,22.920912,34.137,52.755,16.577,28.602,65.126,77.379,52.841
玉溪,Yu_xi,云南省,Yunnan,102.55356,24.357711,24.764,43.245,16.876,19.203,73.335,82.854,41.601
菏泽,He_ze,山东省,Shandong,115.487545,35.239407,81.423,141.989,34.761,36.39,117.871,133.882,115.82
大同,Da_tong,黑龙江省,Heilongjiang,124.819377,46.045584,37.113,79.005,44.173,26.676,88.934,100.082,66.641
长治,Zhang_zhi,山西省,Shanxi,113.122559,36.201268,69.107,114.234,61.543,39.815,98.405,112.614,98.286
临汾,Lin_fen,山西省,Shanxi,111.52553,36.093742,72.915,124.412,83.599,35.692,84.854,99.799,105.283
阳泉,Yang_quan,山西省,Shanxi,113.587617,37.862361,61.456,128.703,61.874,46.209,98.962,113.426,98.7
赤峰,Chi_feng,内蒙古自治区,Inner_Mongoria,118.89552,42.261686,36.758,75.934,32.525,18.764,83.736,95.047,65.819
鞍山,An_shan,辽宁省,Liaoning,123.001373,41.115054,55.541,92.69,39.404,34.283,85.533,98.261,81.726
抚顺,Fu_shun,辽宁省,Liaoning,123.964375,41.88597,43.654,79.739,26.865,33.398,96.695,110.745,71.74
本溪,Ben_xi,辽宁省,Liaoning,123.692507,41.492916,44.753,74.102,35.401,33.346,83.492,95.467,69.494
锦州,Jin_zhou,辽宁省,Liaoning,121.132596,41.100931,55.014,82.896,51.953,36.786,108.495,121.146,82.212
吉林,Ji_lin_shi,吉林省,Jilin,126.555635,43.843568,41.093,67.201,23.456,30.14,99.058,111.327,66.222
齐齐哈尔,Qi_qi_ha_er,黑龙江省,Heilongjiang,123.924571,47.359977,36.387,62.019,26.085,24.885,63.83,71.846,60.214
牡丹江,Mu_dan_jiang,黑龙江省,Heilongjiang,129.63954,44.556246,36.651,68.92,18.819,25.816,68.11,79.165,61.987
大庆,Da_qing,黑龙江省,Heilongjiang,125.108658,46.593633,37.305,59.808,15.739,28.17,87.684,98.044,57.789
芜湖,Wu_hu,安徽省,Anhui,118.439431,31.358537,53.283,78.225,21.25,44.555,83.777,98.989,75.193
马鞍山,Ma_an_shan,安徽省,Anhui,118.51358,31.676266,49.223,76.912,19.769,33.997,91.505,106.67,73.091
九江,Jiu_jiang,江西省,Jiangxi,116.007535,29.711341,50.077,77.385,29.385,28.261,85.247,98.538,73.677
洛阳,Luo_yang,河南省,Henan,112.459421,34.624263,76.36,129.151,37.651,45.582,105.53,123.632,107.268
安阳,An_yang,河南省,Henan,114.3995,36.105941,83.025,152.481,50.574,49.745,91.596,105.525,118.78
开封,Kai_feng,河南省,Henan,114.314593,34.802886,71.451,121.651,29.654,39.074,99.67,112.552,105.045
焦作,Jiao_zuo,河南省,Henan,113.248548,35.220963,83.769,141.423,40.014,48.321,94.838,110.945,115.746
平顶山,Ping_ding_shan,河南省,Henan,113.199529,33.772051,73.97,122.802,31.849,42.692,102.269,117.659,105.568
三门峡,San_men_xia,河南省,Henan,111.206533,34.778327,67.33,128.739,32.942,38.486,100.547,114.31,103.338
宜昌,Yi_chang,湖北省,Hubei,111.292549,30.697446,62.132,98.882,13.676,35.365,78.022,92.775,89.423
荆州,Jing_zhou,湖北省,Hubei,112.245523,30.340842,57.893,100.552,22.574,37.83,98.805,113.173,83.851
岳阳,Yue_yang,湖南省,Hunan,113.135489,29.363178,48.651,73.044,20.956,25.275,96.005,109.596,69.241
常德,Chang_de,湖南省,Hunan,111.705452,29.03775,51.526,84.891,22.667,17.264,90.901,103.545,76.539
张家界,Zhang_jia_jie,湖南省,Hunan,110.485533,29.122816,47.657,75.563,7.343,21.626,82.049,93.19,71.471
桂林,Gui_lin,广西壮族自治区,Guangxi,110.203545,25.242886,46.923,66.5,17.321,26.92,85.541,98.577,66.27
北海,Bei_hai,广西壮族自治区,Guangxi,109.126533,21.486836,28.06,45.338,9.308,12.536,96.019,107.135,46.098
柳州,Liu_zhou,广西壮族自治区,Guangxi,109.434422,24.331961,44.168,67.651,21.431,24.214,83.019,94.613,63.842
三亚,San_ya,海南省,Hainan,109.518557,18.258736,13.821,28.467,3.319,12.813,69.129,77.456,29.177
绵阳,Mian_yang,四川省,Sichuan,104.685562,31.473663,49.341,79.121,11.368,35.797,83.085,98.448,72.142
宜宾,Yi_bin,四川省,Sichuan,104.649404,28.758007,55.703,79.041,18.841,30.283,79.992,95.31,77.39
攀枝花,Pan_zhi_hua,四川省,Sichuan,101.725541,26.588033,31.39,65.426,38.451,34.44,76.313,93.385,56.012
泸州,Lu_zhou,四川省,Sichuan,105.448524,28.877668,64.06,88.055,18.283,28.876,87.766,106.712,88.603
自贡,Zi_gong,四川省,Sichuan,104.784449,29.345585,73.305,101.668,14.857,32.717,73.577,89.0,98.792
德阳,De_yang,四川省,Sichuan,104.404419,31.133115,52.923,91.245,12.401,26.242,96.94,114.217,79.463
南充,Nan_chong,四川省,Sichuan,106.117503,30.843783,57.201,83.354,11.992,30.319,68.931,80.516,78.404
遵义,Zun_yi,贵州省,Guizhou,106.933428,27.731701,44.176,71.462,11.665,31.799,71.717,84.533,65.562
曲靖,Qu_jing,云南省,Yunnan,103.802435,25.496407,31.137,56.995,21.846,20.453,92.967,105.662,52.639
咸阳,Xian_yang,陕西省,Shaanxi,108.715422,34.335476,79.332,147.956,21.508,46.437,91.582,109.547,118.742
铜川,Tong_chuan,陕西省,Shaanxi,108.952404,34.902637,59.343,106.313,22.648,35.343,111.401,127.327,91.761
延安,Yan_an,陕西省,Shaanxi,109.496582,36.591111,43.81,93.44,28.168,48.412,91.516,108.426,77.709
宝鸡,Bao_ji,陕西省,Shaanxi,107.244575,34.368916,59.19,112.096,13.404,39.294,91.764,108.302,92.462
渭南,Wei_nan,陕西省,Shaanxi,109.51659,34.505716,76.31,140.313,22.228,46.283,100.393,120.154,114.679
金昌,Jin_chang,甘肃省,Gansu,102.194606,38.52582,29.192,105.269,33.14,15.368,97.549,106.582,77.623
嘉峪关,Jia_yu_guan,甘肃省,Gansu,98.296204,39.77796,31.65,90.694,17.322,27.799,100.344,111.774,69.907
石嘴山,Shi_zui_shan,宁夏回族自治区,Ningxia,106.3906,38.989683,46.255,113.657,67.448,29.234,106.758,122.412,86.69
克拉玛依,Ke_la_ma_yi,新疆维吾尔自治区,Xinjiang,84.895901,45.585675,29.338,56.967,6.794,18.173,94.418,105.448,53.635
库尔勒,Ku_er_lei,新疆维吾尔自治区,Xinjiang,86.181494,41.732373,56.997,209.272,8.508,29.157,78.102,87.288,131.492
寿光,Shou_guang,山东省,Shandong,118.797415,36.861922,67.936,115.162,34.74,40.561,107.925,125.427,100.499
章丘,Zhang_qiu,山东省,Shandong,117.532565,36.685533,73.316,141.486,38.376,40.407,117.459,141.277,109.583
即墨,Ji_mo,山东省,Shandong,120.453536,36.394749,51.456,91.901,22.758,32.761,102.357,117.266,81.35
胶南,Jiao_nan,山东省,Shandong,120.005,35.878,52.297,87.451,17.368,30.835,115.69,131.607,80.038
胶州,Jiao_zhou,山东省,Shandong,120.039535,36.270349,49.582,82.769,22.799,37.102,110.146,135.033,77.616
莱西,Lai_xi,山东省,Shandong,120.524556,36.893956,47.143,83.997,22.569,28.717,108.484,122.89,75.404
平度,Ping_du,山东省,Shandong,119.994414,36.782692,51.501,93.697,18.774,35.182,111.545,129.851,81.842
蓬莱,Peng_lai,山东省,Shandong,120.765562,37.816439,38.788,68.291,15.577,26.338,103.769,115.907,62.237
招远,Zhao_yuan,山东省,Shandong,120.440602,37.361137,47.162,92.574,28.92,28.393,94.003,108.277,78.286
莱州,Lai_zhou,山东省,Shandong,119.948593,37.182637,47.05,101.903,22.169,25.387,82.273,93.757,81.537
荣成,Rong_cheng,山东省,Shandong,122.492505,37.171318,35.193,63.779,12.787,16.834,94.102,102.815,59.436
文登,Wen_deng,山东省,Shandong,122.064428,37.200113,33.964,60.815,13.923,19.55,101.845,112.82,57.507
乳山,Ru_shan,山东省,Shandong,121.546429,36.925177,30.396,62.873,15.978,17.334,99.918,111.951,55.932
吴江,Wu_jiang,江苏省,Jiangsu,120.651567,31.144644,45.126,81.396,16.703,38.596,94.536,109.863,71.122
昆山,Kun_shan,江苏省,Jiangsu,120.987452,31.390863,45.367,74.922,17.906,41.547,89.664,107.8,68.051
常熟,Chang_shu,江苏省,Jiangsu,120.759496,31.659538,49.055,71.588,20.61,36.992,93.846,108.195,71.2
张家港,Zhang_jia_gang,江苏省,Jiangsu,120.561554,31.881141,54.308,92.448,22.022,41.929,101.453,116.431,82.593
太仓,Tai_cang,江苏省,Jiangsu,121.135595,31.464599,42.437,80.64,19.549,37.357,97.294,116.22,70.239
句容,Ju_rong,江苏省,Jiangsu,119.175433,31.950923,42.294,71.064,17.036,26.742,73.137,86.014,69.97
江阴,Jiang_yin,江苏省,Jiangsu,120.370396,31.55485,61.591,96.929,25.989,48.593,92.368,108.624,87.315
宜兴,Yi_xing,江苏省,Jiangsu,119.831606,31.342957,45.496,65.255,18.615,33.892,130.49,148.873,71.117
金坛,Jin_tan,江苏省,Jiangsu,119.604571,31.728893,43.738,66.817,16.099,30.003,78.854,91.118,64.961
溧阳,Li_yang,江苏省,Jiangsu,119.491506,31.422102,47.5,74.519,16.588,33.313,89.717,103.261,69.235
海门,Hai_men,江苏省,Jiangsu,121.188436,31.873612,45.092,63.39,18.555,20.893,109.715,123.464,66.703
临安,Lin_an,浙江省,Zhejiang,119.731517,30.239806,44.157,82.434,52.856,30.272,80.47,92.357,76.332
富阳,Fu_yang,浙江省,Zhejiang,119.966556,30.054723,43.025,76.074,9.416,34.215,70.388,83.614,64.771
义乌,Yi_wu,浙江省,Zhejiang,120.081581,29.31115,43.063,68.499,18.446,40.19,90.686,108.937,63.718
诸暨,Zhu_ji,浙江省,Zhejiang,120.253408,29.714935,31.0,40.0,6.5,12.5,92.0,101.5,66.064
瓦房店,Wa_fang_dian,辽宁省,Liaoning,121.985638,39.632741,50.673,80.538,33.791,30.349,79.203,88.755,75.567
信阳,Xin_yang,河南省,Henan,114.097483,32.153015,57.937,96.396,15.016,28.157,95.31,107.473,83.943
周口,Zhou_kou,河南省,Henan,114.703483,33.631829,68.78,114.552,20.92,29.121,99.893,112.313,98.551
晋城,Jin_cheng,山西省,Shanxi,112.858578,35.496285,62.409,112.959,70.497,39.97,83.191,94.13,92.81
朔州,Shuo_zhou,山西省,Shanxi,112.439371,39.337108,57.321,97.113,67.151,33.008,108.679,120.819,87.772
晋中,Jin_zhong,山西省,Shanxi,112.759595,37.692839,62.06,110.896,84.143,33.253,82.986,98.247,93.073
运城,Yun_cheng,山西省,Shanxi,111.013389,35.032707,64.497,107.104,68.195,38.357,76.126,87.126,93.466
忻州,Xin_zhou,山西省,Shanxi,112.740624,38.422383,55.138,96.262,52.039,37.562,91.375,106.788,84.094
吕梁,Lv_liang,山西省,Shanxi,111.15045,37.524498,48.261,93.17,59.967,24.115,64.58,77.181,77.095
乌海,Wu_hai,内蒙古自治区,Inner_Mongoria,106.800391,39.662006,46.681,110.272,55.887,27.94,96.849,109.06,85.639
通辽,Tong_liao,内蒙古自治区,Inner_Mongoria,122.250522,43.65798,40.975,78.223,14.11,22.473,94.755,103.857,69.759
呼伦贝尔,Hu_lun_bei_er,内蒙古自治区,Inner_Mongoria,119.77237,49.218446,29.617,55.487,7.556,23.151,70.813,78.508,52.457
巴彦淖尔,Ba_yan_nao_er,内蒙古自治区,Inner_Mongoria,107.394398,40.749359,41.986,96.752,30.581,28.567,94.325,105.072,77.69
乌兰察布,Wu_lan_cha_bu,内蒙古自治区,Inner_Mongoria,113.139468,41.000748,32.904,65.604,27.321,30.264,95.088,105.385,59.163
兴安盟,Xing_an_meng,内蒙古自治区,Inner_Mongoria,122.044365,46.088464,32.343,53.986,10.967,19.871,81.673,90.648,53.182
锡林郭勒盟,Xi_lin_guo_lei_meng,内蒙古自治区,Inner_Mongoria,116.054391,43.939423,15.721,45.152,17.387,12.186,84.312,91.436,42.431
阿拉善盟,A_la_shan_meng,内蒙古自治区,Inner_Mongoria,105.735377,38.858276,31.777,70.871,11.951,11.613,118.327,124.651,62.201
阜新,Fu_xin,辽宁省,Liaoning,121.676408,42.028022,44.025,84.582,38.951,25.879,83.651,92.538,72.782
辽阳,Liao_yang,辽宁省,Liaoning,123.243366,41.274161,47.113,84.909,26.995,29.412,96.025,110.179,75.546
铁岭,Tie_ling,辽宁省,Liaoning,123.732365,42.229948,48.618,84.247,23.953,30.016,97.527,111.299,78.04
朝阳,Zhao_yang,辽宁省,Liaoning,120.457499,41.579821,39.409,70.06,34.621,21.747,72.536,81.121,64.208
四平,Si_ping,吉林省,Jilin,124.356482,43.171994,45.533,76.659,21.78,31.514,83.321,93.959,71.626
辽源,Liao_yuan,吉林省,Jilin,125.150425,42.894055,45.931,62.459,28.879,30.052,96.459,108.473,67.78
通化,Tong_hua,吉林省,Jilin,125.946606,41.733816,41.617,75.614,29.033,31.063,82.08,96.444,66.477
白山,Bai_shan,吉林省,Jilin,126.42963,41.939627,49.516,82.044,34.676,26.896,86.297,99.541,74.913
松原,Song_yuan,吉林省,Jilin,124.831482,45.147404,35.305,70.223,15.058,22.624,95.659,105.918,64.78
白城,Bai_cheng,吉林省,Jilin,122.845591,45.625504,47.665,76.011,12.624,19.86,82.203,92.654,72.035
延边州,Yan_bian,吉林省,Jilin,129.477376,42.915743,31.044,49.313,13.549,22.563,79.736,90.607,51.222
鸡西,Ji_xi,黑龙江省,Heilongjiang,130.975619,45.300872,28.069,52.72,20.308,19.841,62.758,71.676,48.81
鹤岗,He_gang,黑龙江省,Heilongjiang,130.304433,47.356056,37.33,67.066,9.61,14.283,73.099,80.283,61.404
双鸭山,Shuang_ya_shan,黑龙江省,Heilongjiang,131.165342,46.653186,33.83,55.989,17.53,21.709,54.989,61.198,53.989
伊春,Yi_chun,黑龙江省,Heilongjiang,128.847546,47.733318,18.904,34.137,9.81,15.635,64.522,72.25,35.789
佳木斯,Jia_mu_si,黑龙江省,Heilongjiang,130.327359,46.80569,32.234,48.484,11.714,23.717,80.975,92.723,50.71
七台河,Qi_tai_he,黑龙江省,Heilongjiang,131.011545,45.7763,37.27,71.098,9.721,29.842,59.559,72.784,59.687
黑河,Hei_he,黑龙江省,Heilongjiang,127.53549,50.251272,22.89,37.115,25.871,18.418,63.885,70.242,41.017
绥化,Sui_hua,黑龙江省,Heilongjiang,126.975357,46.660032,33.604,59.272,15.415,22.363,62.423,71.904,54.506
大兴安岭地区,Da_xing_an_ling_di_qu,黑龙江省,Heilongjiang,123.644559,52.510947,18.194,31.427,21.249,13.697,67.443,73.481,35.065
蚌埠,Beng_bu,安徽省,Anhui,117.395513,32.921524,60.646,92.06,21.525,37.489,93.967,110.97,85.091
