city,city_en,province,province_en,Longtitude,Latitude,PM2.5,PM10,SO2,NO2,CO,O3,AQI
重庆,Chong_qing,重庆市,Chongqing,106.558434,29.568996,44.556,71.318,11.791,45.131,74.031,92.729,67.434
成都,Cheng_du,四川省,Sichuan,104.081534,30.655822,56.151,89.858,11.411,52.427,91.64,115.391,82.412
贵阳,Gui_yang,贵州省,Guizhou,106.714476,26.60403,31.777,53.869,12.816,26.67,76.816,88.983,50.36
昆明,Kun_ming,云南省,Yunnan,102.852448,24.873998,28.008,58.64,15.229,32.388,79.095,92.034,51.33
拉萨,La_sa,西藏自治区,Tibet,91.120824,29.65004,19.316,54.134,7.877,22.578,98.045,107.598,48.663
西安,Xi_an,陕西省,Shaanxi,108.946466,34.347269,72.704,130.693,18.905,58.902,93.88,115.763,108.967
兰州,Lan_zhou,甘肃省,Gansu,103.840521,36.067235,52.366,132.182,20.299,57.346,103.419,133.154,93.262
西宁,Xi_ning,青海省,Qinghai,101.78445,36.623385,38.207,99.369,23.687,39.922,93.606,109.866,77.081
银川,Yin_chuan,宁夏回族自治区,Ningxia,106.238494,38.49246,48.553,117.022,46.953,41.983,108.947,126.45,89.372
乌鲁木齐,Wu_lu_mu_qi,新疆维吾尔自治区,Xinjiang,87.62444,43.830763,70.14,115.416,13.503,49.693,73.69,86.327,105.924
湘潭,Xiang_tan,湖南省,Hunan,112.950464,27.835702,50.645,81.723,20.464,36.93,86.939,102.101,75.352
株洲,Zhu_zhou,湖南省,Hunan,113.140471,27.833568,51.975,83.031,18.277,35.575,83.802,99.43,75.393
包头,Bao_tou,内蒙古自治区,Inner_Mongoria,109.846544,40.662929,47.07,99.944,26.662,42.151,96.927,111.891,80.147
鄂尔多斯,E_er_duo_si,内蒙古自治区,Inner_Mongoria,109.787443,39.614482,25.237,73.69,14.198,27.475,112.288,123.947,59.696
营口,Ying_kou,辽宁省,Liaoning,122.241575,40.673137,42.578,69.709,16.492,31.508,115.475,131.168,68.654
丹东,Dan_dong,辽宁省,Liaoning,124.361547,40.006409,35.204,61.5,21.223,24.075,87.587,99.067,57.858
盘锦,Pan_jin,辽宁省,Liaoning,122.07749,41.125875,39.665,68.338,23.718,29.154,109.209,122.696,66.826
葫芦岛,Hu_lu_dao,辽宁省,Liaoning,120.843398,40.717364,47.112,83.265,43.48,34.564,107.919,122.235,77.542
泉州,Quan_zhou,福建省,Fujian,118.682446,24.879952,27.553,53.587,12.064,28.304,99.723,118.645,50.477
临沂,Lin_yi,山东省,Shandong,118.363533,35.110671,57.14,115.679,24.299,44.101,114.039,132.243,94.413
德州,De_zhou,山东省,Shandong,116.365557,37.441308,69.148,128.24,23.184,39.159,116.48,134.316,105.424
聊城,Liao_cheng,山东省,Shandong,115.991588,36.462758,73.283,140.866,19.812,39.521,108.818,129.353,109.163
滨州,Bin_zhou,山东省,Shandong,117.977404,37.388196,67.056,105.855,29.522,40.62,105.302,123.885,97.583
淄博,Zi_bo,山东省,Shandong,118.061453,36.819086,65.793,123.469,40.547,47.14,113.123,131.656,98.866
枣庄,Zao_zhuang,山东省,Shandong,117.330542,34.815994,63.763,127.31,30.335,28.246,114.682,133.52,98.56
烟台,Yan_tai,山东省,Shandong,121.454415,37.470038,34.271,70.388,18.67,32.883,108.081,123.93,62.526
潍坊,Wei_fang,山东省,Shandong,119.168378,36.712652,59.061,117.964,24.344,35.302,114.5,131.687,94.773
济宁,Ji_ning,山东省,Shandong,116.593612,35.420177,56.061,115.715,26.894,40.709,117.38,137.715,92.141
泰安,Tai_an,山东省,Shandong,117.094495,36.205858,58.254,99.835,24.816,38.128,118.277,135.366,89.804
日照,Ri_zhao,山东省,Shandong,119.533415,35.422839,47.24,88.115,14.978,37.483,104.419,120.589,77.105
威海,Wei_hai,山东省,Shandong,122.127541,37.516431,28.698,57.285,11.425,17.838,106.478,119.67,54.021
东营,Dong_ying,山东省,Shandong,118.681385,37.439642,57.616,112.608,38.647,36.961,114.891,134.289,91.917
韶关,Shao_guan,广东省,Guangdong,113.603527,24.815881,38.006,55.285,17.528,29.148,97.017,115.101,55.772
汕头,Shan_tou,广东省,Guangdong,116.688529,23.359092,28.682,50.296,11.902,21.103,96.547,110.774,47.863
湛江,Zhan_jiang,广东省,Guangdong,110.365554,21.276723,29.123,43.703,10.109,15.445,93.571,105.378,45.412
茂名,Mao_ming,广东省,Guangdong,110.931543,21.669064,31.422,50.696,13.559,14.849,84.743,97.877,48.617
梅州,Mei_zhou,广东省,Guangdong,116.129537,24.294178,30.489,51.584,8.251,28.115,78.115,92.492,49.24
汕尾,Shan_wei,广东省,Guangdong,115.381553,22.791263,27.45,45.941,8.899,12.835,93.567,105.654,44.961
河源,He_yuan,广东省,Guangdong,114.707446,23.749684,29.779,49.539,7.517,23.112,86.813,101.411,48.078
阳江,Yang_jiang,广东省,Guangdong,111.988489,21.86434,33.031,49.76,8.235,19.525,93.634,107.374,50.417
清远,Qing_yuan,广东省,Guangdong,113.062468,23.68823,37.511,59.704,13.606,38.916,98.103,122.187,58.159
潮州,Chao_zhou,广东省,Guangdong,116.62947,23.662623,29.978,51.196,13.821,18.162,99.073,116.866,48.853
揭阳,Jie_yang,广东省,Guangdong,116.378512,23.55574,34.073,56.201,14.846,24.925,99.466,119.025,53.512
云浮,Yun_fu,广东省,Guangdong,112.051513,22.920912,37.134,58.707,13.821,31.173,84.008,101.626,56.723
玉溪,Yu_xi,云南省,Yunnan,102.55356,24.357711,22.254,47.265,14.729,21.606,80.536,91.419,43.499
菏泽,He_ze,山东省,Shandong,115.487545,35.239407,70.327,135.425,22.81,39.676,112.902,130.053,106.055
大同,Da_tong,黑龙江省,Heilongjiang,124.819377,46.045584,38.589,76.26,41.821,28.461,98.503,112.902,67.258
长治,Zhang_zhi,山西省,Shanxi,113.122559,36.201268,61.721,106.235,42.285,40.559,118.606,136.953,91.954
临汾,Lin_fen,山西省,Shanxi,111.52553,36.093742,79.62,128.439,75.919,37.226,118.93,140.807,112.106
阳泉,Yang_quan,山西省,Shanxi,113.587617,37.862361,63.131,121.525,48.556,48.313,117.377,137.176,98.181
赤峰,Chi_feng,内蒙古自治区,Inner_Mongoria,118.89552,42.261686,34.511,73.573,22.835,19.832,88.469,99.925,63.38
鞍山,An_shan,辽宁省,Liaoning,123.001373,41.115054,47.675,85.129,30.543,35.714,101.899,117.115,75.591
抚顺,Fu_shun,辽宁省,Liaoning,123.964375,41.88597,47.182,83.595,23.936,33.718,92.508,105.997,75.735
本溪,Ben_xi,辽宁省,Liaoning,123.692507,41.492916,39.682,71.154,26.95,31.413,80.494,93.777,65.49
锦州,Jin_zhou,辽宁省,Liaoning,121.132596,41.100931,48.198,81.335,44.492,37.603,105.922,121.341,77.684
吉林,Ji_lin_shi,吉林省,Jilin,126.555635,43.843568,50.88,80.961,18.271,29.265,100.372,113.324,76.414
齐齐哈尔,Qi_qi_ha_er,黑龙江省,Heilongjiang,123.924571,47.359977,37.053,64.844,24.006,23.522,76.846,86.006,62.916
牡丹江,Mu_dan_jiang,黑龙江省,Heilongjiang,129.63954,44.556246,35.807,65.933,10.38,25.573,74.757,86.575,60.183
大庆,Da_qing,黑龙江省,Heilongjiang,125.108658,46.593633,34.489,59.866,12.832,25.746,84.087,94.128,56.1
芜湖,Wu_hu,安徽省,Anhui,118.439431,31.358537,48.723,83.031,15.26,48.953,100.126,119.128,75.945
马鞍山,Ma_an_shan,安徽省,Anhui,118.51358,31.676266,50.145,84.707,16.925,39.318,107.444,125.413,78.197
九江,Jiu_jiang,江西省,Jiangxi,116.007535,29.711341,48.405,76.022,19.838,29.43,93.492,109.324,72.695
洛阳,Luo_yang,河南省,Henan,112.459421,34.624263,73.223,129.709,25.05,42.084,109.785,128.799,107.904
安阳,An_yang,河南省,Henan,114.3995,36.105941,82.894,147.782,30.369,50.559,107.696,125.05,119.599
开封,Kai_feng,河南省,Henan,114.314593,34.802886,67.332,111.687,20.316,37.581,108.824,125.645,101.709
焦作,Jiao_zuo,河南省,Henan,113.248548,35.220963,75.838,133.327,25.355,44.131,110.179,128.76,110.316
平顶山,Ping_ding_shan,河南省,Henan,113.199529,33.772051,67.235,116.246,24.447,39.492,110.377,126.941,99.512
三门峡,San_men_xia,河南省,Henan,111.206533,34.778327,61.159,108.067,21.346,41.313,103.408,120.115,96.389
宜昌,Yi_chang,湖北省,Hubei,111.292549,30.697446,57.182,89.818,11.693,35.0,79.698,97.017,85.372
荆州,Jing_zhou,湖北省,Hubei,112.245523,30.340842,54.637,91.134,20.05,39.634,88.869,103.388,79.524
岳阳,Yue_yang,湖南省,Hunan,113.135489,29.363178,48.553,71.846,15.017,24.561,88.885,102.704,69.353
常德,Chang_de,湖南省,Hunan,111.705452,29.03775,47.066,81.447,12.095,20.232,98.12,113.367,73.875
张家界,Zhang_jia_jie,湖南省,Hunan,110.485533,29.122816,40.922,68.662,8.374,21.763,88.433,105.128,65.147
桂林,Gui_lin,广西壮族自治区,Guangxi,110.203545,25.242886,43.645,61.623,14.712,25.123,85.399,98.142,62.733
北海,Bei_hai,广西壮族自治区,Guangxi,109.126533,21.486836,27.578,46.112,8.983,13.427,90.078,101.595,46.894
柳州,Liu_zhou,广西壮族自治区,Guangxi,109.434422,24.331961,44.304,67.24,18.592,26.187,80.648,94.584,64.03
三亚,San_ya,海南省,Hainan,109.518557,18.258736,15.263,28.296,2.765,11.838,72.291,80.723,29.574
绵阳,Mian_yang,四川省,Sichuan,104.685562,31.473663,48.52,74.148,8.902,31.737,82.394,97.564,70.573
宜宾,Yi_bin,四川省,Sichuan,104.649404,28.758007,56.344,81.506,17.768,33.729,84.19,100.38,79.694
攀枝花,Pan_zhi_hua,四川省,Sichuan,101.725541,26.588033,33.969,66.852,35.615,35.436,80.411,97.874,57.466
泸州,Lu_zhou,四川省,Sichuan,105.448524,28.877668,52.436,81.26,17.486,35.318,76.704,94.277,76.293
自贡,Zi_gong,四川省,Sichuan,104.784449,29.345585,66.648,91.983,15.288,38.115,91.33,109.397,92.674
德阳,De_yang,四川省,Sichuan,104.404419,31.133115,51.855,88.372,9.461,30.729,97.659,115.302,78.689
南充,Nan_chong,四川省,Sichuan,106.117503,30.843783,46.405,73.93,12.307,33.52,94.209,109.883,67.739
遵义,Zun_yi,贵州省,Guizhou,106.933428,27.731701,32.989,55.807,11.746,28.634,72.922,85.106,52.096
曲靖,Qu_jing,云南省,Yunnan,103.802435,25.496407,28.427,56.028,18.575,23.453,81.763,96.204,51.796
咸阳,Xian_yang,陕西省,Shaanxi,108.715422,34.335476,79.039,133.112,21.721,51.525,103.729,124.883,117.352
铜川,Tong_chuan,陕西省,Shaanxi,108.952404,34.902637,53.721,98.707,20.316,34.45,101.55,117.128,84.638
延安,Yan_an,陕西省,Shaanxi,109.496582,36.591111,43.567,94.0,31.955,52.109,89.187,107.925,77.487
宝鸡,Bao_ji,陕西省,Shaanxi,107.244575,34.368916,59.014,104.883,12.408,41.271,90.916,109.422,91.083
渭南,Wei_nan,陕西省,Shaanxi,109.51659,34.505716,70.545,134.687,17.676,54.008,98.855,117.603,109.863
金昌,Jin_chang,甘肃省,Gansu,102.194606,38.52582,26.399,97.137,21.676,14.489,106.707,115.318,70.98
嘉峪关,Jia_yu_guan,甘肃省,Gansu,98.296204,39.77796,23.394,96.891,17.279,25.584,109.006,118.528,72.147
石嘴山,Shi_zui_shan,宁夏回族自治区,Ningxia,106.3906,38.989683,46.089,110.757,54.947,32.084,110.712,125.835,84.911
克拉玛依,Ke_la_ma_yi,新疆维吾尔自治区,Xinjiang,84.895901,45.585675,33.545,69.02,8.335,23.034,90.025,99.615,62.021
库尔勒,Ku_er_lei,新疆维吾尔自治区,Xinjiang,86.181494,41.732373,45.05,142.469,8.078,29.33,85.754,94.528,97.814
寿光,Shou_guang,山东省,Shandong,118.797415,36.861922,64.107,105.439,27.797,39.338,112.634,131.566,95.49
章丘,Zhang_qiu,山东省,Shandong,117.532565,36.685533,66.941,130.299,26.232,38.874,115.486,138.983,103.668
即墨,Ji_mo,山东省,Shandong,120.453536,36.394749,41.804,82.145,14.198,33.223,112.369,130.173,72.327
胶南,Jiao_nan,山东省,Shandong,120.005,35.878,45.768,83.827,13.117,34.374,121.799,140.511,76.379
胶州,Jiao_zhou,山东省,Shandong,120.039535,36.270349,41.385,81.866,18.514,39.955,115.757,140.799,73.038
莱西,Lai_xi,山东省,Shandong,120.524556,36.893956,45.926,80.613,16.074,27.048,111.35,127.707,73.118
平度,Ping_du,山东省,Shandong,119.994414,36.782692,44.88,146.314,15.566,28.204,119.196,139.289,76.585
蓬莱,Peng_lai,山东省,Shandong,120.765562,37.816439,36.201,63.156,12.469,21.749,110.877,126.687,60.272
招远,Zhao_yuan,山东省,Shandong,120.440602,37.361137,44.997,84.916,17.187,24.793,97.955,113.983,74.872
莱州,Lai_zhou,山东省,Shandong,119.948593,37.182637,38.41,84.874,16.421,26.972,105.764,120.025,71.561
荣成,Rong_cheng,山东省,Shandong,122.492505,37.171318,25.246,52.419,10.416,15.344,102.598,111.883,49.53
文登,Wen_deng,山东省,Shandong,122.064428,37.200113,26.531,53.349,7.925,18.799,111.715,123.193,51.728
乳山,Ru_shan,山东省,Shandong,121.546429,36.925177,26.779,55.176,10.494,20.257,107.989,121.528,51.422
吴江,Wu_jiang,江苏省,Jiangsu,120.651567,31.144644,40.732,79.88,14.209,40.184,104.411,121.274,68.963
昆山,Kun_shan,江苏省,Jiangsu,120.987452,31.390863,40.274,71.729,13.933,43.416,109.291,132.45,64.807
常熟,Chang_shu,江苏省,Jiangsu,120.759496,31.659538,45.584,69.372,19.925,39.575,106.014,124.268,69.378
张家港,Zhang_jia_gang,江苏省,Jiangsu,120.561554,31.881141,46.243,86.268,12.226,41.318,120.406,141.393,76.009
太仓,Tai_cang,江苏省,Jiangsu,121.135595,31.464599,40.542,74.609,17.749,43.651,115.869,137.372,68.2
句容,Ju_rong,江苏省,Jiangsu,119.175433,31.950923,47.989,77.275,13.584,32.911,101.933,118.489,75.748
江阴,Jiang_yin,江苏省,Jiangsu,120.370396,31.55485,56.475,87.196,16.735,48.17,105.455,125.369,80.958
宜兴,Yi_xing,江苏省,Jiangsu,119.831606,31.342957,44.466,64.073,16.07,38.66,114.157,134.444,68.22
金坛,Jin_tan,江苏省,Jiangsu,119.604571,31.728893,44.612,68.587,16.559,33.385,90.056,105.506,66.316
溧阳,Li_yang,江苏省,Jiangsu,119.491506,31.422102,45.55,65.226,16.841,32.729,95.88,111.148,65.568
海门,Hai_men,江苏省,Jiangsu,121.188436,31.873612,37.45,60.092,16.782,22.816,109.83,124.564,59.494
临安,Lin_an,浙江省,Zhejiang,119.731517,30.239806,41.324,75.718,11.972,26.053,73.355,84.709,66.184
富阳,Fu_yang,浙江省,Zhejiang,119.966556,30.054723,41.691,67.225,12.835,27.104,75.367,87.026,62.803
义乌,Yi_wu,浙江省,Zhejiang,120.081581,29.31115,38.553,63.19,12.62,38.374,93.721,113.014,58.851
诸暨,Zhu_ji,浙江省,Zhejiang,120.253408,29.714935,34.778,59.556,7.0,36.556,94.222,100.444,58.334
瓦房店,Wa_fang_dian,辽宁省,Liaoning,121.985638,39.632741,44.291,77.0,20.765,26.925,82.564,93.542,71.144
信阳,Xin_yang,河南省,Henan,114.097483,32.153015,54.134,91.874,12.455,28.042,102.726,116.196,80.829
周口,Zhou_kou,河南省,Henan,114.703483,33.631829,61.168,110.858,17.193,32.891,110.573,124.855,93.934
漳州,Zhang_zhou,福建省,Fujian,117.653576,24.51893,37.116,68.547,8.167,32.565,99.067,118.246,60.878
晋城,Jin_cheng,山西省,Shanxi,112.858578,35.496285,64.394,121.433,46.581,45.43,126.363,143.855,100.491
朔州,Shuo_zhou,山西省,Shanxi,112.439371,39.337108,50.821,106.765,46.198,33.458,110.159,123.575,87.345
晋中,Jin_zhong,山西省,Shanxi,112.759595,37.692839,61.372,117.654,82.168,43.159,107.676,126.955,95.231
运城,Yun_cheng,山西省,Shanxi,111.013389,35.032707,72.243,124.466,50.872,34.83,121.908,137.62,106.377
忻州,Xin_zhou,山西省,Shanxi,112.740624,38.422383,61.366,104.553,51.061,41.059,106.179,124.542,92.654
吕梁,Lv_liang,山西省,Shanxi,111.15045,37.524498,57.17,117.408,65.313,45.232,86.779,105.103,91.856
乌海,Wu_hai,内蒙古自治区,Inner_Mongoria,106.800391,39.662006,44.304,113.855,51.059,31.26,99.249,111.821,82.648
通辽,Tong_liao,内蒙古自治区,Inner_Mongoria,122.250522,43.65798,34.721,69.089,14.528,21.606,92.235,102.254,62.221
呼伦贝尔,Hu_lun_bei_er,内蒙古自治区,Inner_Mongoria,119.77237,49.218446,21.028,45.006,4.43,19.885,80.377,88.291,43.754
巴彦淖尔,Ba_yan_nao_er,内蒙古自治区,Inner_Mongoria,107.394398,40.749359,35.651,95.374,24.388,29.304,97.553,109.503,71.865
乌兰察布,Wu_lan_cha_bu,内蒙古自治区,Inner_Mongoria,113.139468,41.000748,28.256,55.447,25.348,28.433,115.683,126.115,53.565
兴安盟,Xing_an_meng,内蒙古自治区,Inner_Mongoria,122.044365,46.088464,19.33,46.542,7.679,15.291,82.737,91.179,42.479
锡林郭勒盟,Xi_lin_guo_lei_meng,内蒙古自治区,Inner_Mongoria,116.054391,43.939423,15.346,48.137,18.793,18.891,90.774,99.042,43.04
阿拉善盟,A_la_shan_meng,内蒙古自治区,Inner_Mongoria,105.735377,38.858276,35.595,78.17,11.651,11.601,120.207,127.112,64.259
阜新,Fu_xin,辽宁省,Liaoning,121.676408,42.028022,40.034,81.184,29.534,26.877,103.271,114.729,72.754
辽阳,Liao_yang,辽宁省,Liaoning,123.243366,41.274161,47.028,82.612,24.003,31.447,97.237,111.17,76.726
铁岭,Tie_ling,辽宁省,Liaoning,123.732365,42.229948,50.034,85.02,20.028,32.439,98.522,113.24,80.588
朝阳,Zhao_yang,辽宁省,Liaoning,120.457499,41.579821,42.411,81.025,30.922,23.718,103.022,115.522,74.283
四平,Si_ping,吉林省,Jilin,124.356482,43.171994,46.176,84.26,25.793,33.212,91.039,102.729,75.648
辽源,Liao_yuan,吉林省,Jilin,125.150425,42.894055,45.265,60.626,21.073,30.235,96.547,108.358,66.215
通化,Tong_hua,吉林省,Jilin,125.946606,41.733816,35.221,62.338,26.277,31.765,81.707,94.318,57.562
白山,Bai_shan,吉林省,Jilin,126.42963,41.939627,44.095,72.743,29.531,26.112,88.925,101.307,68.295
松原,Song_yuan,吉林省,Jilin,124.831482,45.147404,35.461,77.201,14.483,19.863,87.028,96.561,68.423
白城,Bai_cheng,吉林省,Jilin,122.845591,45.625504,31.821,59.966,11.338,22.363,84.349,94.316,55.388
延边州,Yan_bian,吉林省,Jilin,129.477376,42.915743,30.475,46.841,14.813,22.385,87.86,99.154,50.82
鸡西,Ji_xi,黑龙江省,Heilongjiang,130.975619,45.300872,41.978,74.458,8.656,19.679,65.553,75.087,67.56
鹤岗,He_gang,黑龙江省,Heilongjiang,130.304433,47.356056,34.346,65.12,10.425,19.235,71.838,80.425,57.725
双鸭山,Shuang_ya_shan,黑龙江省,Heilongjiang,131.165342,46.653186,40.827,63.824,13.056,20.472,67.994,76.612,60.418
伊春,Yi_chun,黑龙江省,Heilongjiang,128.847546,47.733318,22.374,37.927,8.718,14.237,72.126,81.131,39.359
佳木斯,Jia_mu_si,黑龙江省,Heilongjiang,130.327359,46.80569,38.327,55.994,10.478,24.578,79.885,91.919,57.009
七台河,Qi_tai_he,黑龙江省,Heilongjiang,131.011545,45.7763,45.703,78.774,14.791,39.963,77.941,89.463,71.933
黑河,Hei_he,黑龙江省,Heilongjiang,127.53549,50.251272,23.538,42.168,16.367,14.773,73.389,80.818,41.366
绥化,Sui_hua,黑龙江省,Heilongjiang,126.975357,46.660032,35.661,66.207,15.008,22.65,76.286,89.605,59.394
大兴安岭地区,Da_xing_an_ling_di_qu,黑龙江省,Heilongjiang,123.644559,52.510947,13.392,22.875,19.276,10.25,69.19,76.639,27.582
